Area of residence,Area of workplace,All categories: Method of travel to work,Work mainly at or from home,"Underground, metro, light rail, tram",Train,"Bus, minibus or coach",Taxi,"Motorcycle, scooter or moped",Driving a car or van,Passenger in a car or van,Bicycle,On foot,Other method of travel to work,dist,slope,perc_cycle,prob_cycle,performance,non_active,cycle_added_unweighted,cycle_added_weighted,potential_demand,cycle_fraction,dist2,distance_groups
E02005953,E02005955,61,0,0,0,11,1,0,27,1,17,4,0,2145.893032801153,0.010540503224387928,0.2786885245901639,0.2874656658572995,0.9694671666581127,40,11.49862663429198,11.652924125333493,29,0.47540983606557374,2.145893032801153,"(2,3]"
E02005953,E02005956,17,0,0,0,6,1,0,7,0,1,2,0,4067.399066664517,0.017949879045242038,0.058823529411764705,0.23733550439069945,0.2478496825107548,14,3.322697061469792,3.36728358787694,4,0.23529411764705882,4.067399066664517,"(4,5]"
E02005953,E02005957,11,0,0,0,2,0,0,6,0,2,0,1,4829.131012772363,0.016634599495927094,0.18181818181818182,0.22125083253676514,0.821774000728197,9,1.9912574928308864,2.0179777303803976,4,0.36363636363636365,4.829131012772363,"(4,5]"
E02005953,E02005979,33,0,0,0,7,1,1,11,1,11,1,0,5292.01643728618,0.013964862033949879,0.3333333333333333,0.21722610290434768,1.5344994403371115,21,2.972792326329646,3.012683559598511,14,0.42424242424242425,5.29201643728618,"(5,6]"
E02005954,E02005940,37,0,0,0,13,0,0,16,2,5,1,0,8106.195611863035,0.009607247027062884,0.13513513513513514,0.12343598419943974,1.0947790955090753,31,3.4952398395982267,3.5421416788344002,9,0.24324324324324326,8.1061956118630345,"(8,9]"
E02005954,E02005941,37,0,0,0,14,0,0,10,1,8,4,0,7350.059466655367,0.016200488598670074,0.21621621621621623,0.13064415967423013,1.6550010100364663,25,1.9734755278389755,1.9999571531897171,10,0.2702702702702703,7.350059466655367,"(7,8]"
E02005954,E02005942,65,0,0,0,14,0,0,27,2,20,2,0,6100.050319108939,0.010818872391586624,0.3076923076923077,0.1991297221460403,1.5451852409388107,43,5.5414573123138,5.61581688473906,26,0.4,6.100050319108939,"(6,7]"
E02005954,E02005945,282,0,0,0,90,0,6,93,20,54,16,3,3967.003811841046,0.011584819625884835,0.19148936170212766,0.2725418143732397,0.7026054410861425,212,57.77886464712682,58.554186268901326,113,0.40070921985815605,3.967003811841046,"(3,4]"
E02005954,E02005946,28,0,0,0,3,0,0,18,1,5,1,0,4878.193423489131,0.011457762471329621,0.17857142857142858,0.24455545352713584,0.7301878817092676,22,5.3802199775969886,5.452415942401942,10,0.35714285714285715,4.878193423489131,"(4,5]"
E02005954,E02005947,967,0,0,2,464,1,10,119,21,284,63,3,4441.186833331828,0.010956882567952436,0.2936918304033092,0.26211003794578314,1.1204905874839433,620,145.03310009171702,146.97926672307685,431,0.44570837642192346,4.441186833331828,"(4,5]"
E02005954,E02005948,198,0,0,0,48,4,2,65,2,65,9,3,4959.955143591378,0.011076213713362787,0.3282828282828283,0.24346760346251786,1.3483634931879873,124,22.390092124174085,22.690539747079367,88,0.4444444444444444,4.959955143591378,"(4,5]"
E02005954,E02005949,172,0,0,0,31,1,3,55,9,53,20,0,3024.1383521538974,0.016427339885559465,0.3081395348837209,0.2621733184452091,1.1753275913472416,99,22.08333975749187,22.379671139209798,75,0.436046511627907,3.0241383521538974,"(3,4]"
E02005954,E02005950,196,0,0,0,52,1,1,53,3,55,30,1,2307.958963766052,0.021078555266443005,0.28061224489795916,0.23563434209352527,1.1908800831187067,111,21.963094641640872,22.257812481126678,77,0.39285714285714285,2.307958963766052,"(2,3]"
E02005954,E02005951,16,0,0,0,4,0,0,6,1,2,3,0,3121.453497501994,0.014413331336622707,0.125,0.2721519989820751,0.4593021563961871,11,2.9936719888028263,3.033843401577981,5,0.3125,3.121453497501994,"(3,4]"
E02005954,E02005952,433,0,0,1,23,2,12,163,15,97,120,0,1530.3996631139348,0.011783335250998103,0.22401847575057737,0.25715901038980665,0.8711282385595037,216,55.54634624419824,56.29171020239851,153,0.3533487297921478,1.5303996631139347,"(1,2]"
E02005954,E02005953,45,0,0,0,0,0,0,13,0,14,18,0,1713.5287726891277,0.016785437789620467,0.3111111111111111,0.24061205824048196,1.292998835495469,13,2.419148935990845,2.451610952816919,16,0.35555555555555557,1.7135287726891277,"(1,2]"
E02005954,E02005954,341,0,0,1,21,2,0,68,10,57,180,2,0,0.007899801499133616,0.16715542521994134,0.04426979019423247,3.775835044316939,104,1.219348336503685,1.235710498265427,58,0.17008797653958943,0,NA
E02005954,E02005955,169,0,0,0,16,0,0,85,4,32,31,1,1200.7555042167473,0.012613913582806287,0.1893491124260355,0.2315479992052457,0.8177531789345982,106,24.544087915756045,24.873439524930774,57,0.33727810650887574,1.2007555042167473,"(1,2]"
E02005954,E02005956,84,0,0,0,7,0,1,30,2,12,32,0,2476.3322439718095,0.012440026141150144,0.14285714285714285,0.28257187919318527,0.5055603666756805,40,11.30287516772741,11.454545913756737,23,0.27380952380952384,2.4763322439718096,"(2,3]"
E02005954,E02005957,33,0,0,0,10,0,0,11,1,11,0,0,3238.064190079654,0.012944636502626878,0.3333333333333333,0.2789370130747381,1.1950129158514373,22,5.135186579361737,5.204094495970019,16,0.48484848484848486,3.238064190079654,"(3,4]"
E02005954,E02005978,25,0,0,0,3,0,0,22,0,0,0,0,8061.0244309210875,0.01343042817141948,0,0.11418517046220326,0,25,2.8546292615550817,2.892934891168105,3,0.12,8.061024430921087,"(8,9]"
E02005954,E02005979,48,0,0,0,8,0,0,21,1,16,2,0,6250.0615885785355,0.014614982610386545,0.3333333333333333,0.17739971615023284,1.878995866323971,30,2.832359336116487,2.870366130596399,19,0.3958333333333333,6.250061588578536,"(6,7]"
E02005955,E02005940,27,0,0,0,13,0,0,10,3,1,0,0,9306.947550301358,0.014477832151994592,0.037037037037037035,0.07499914788791377,0.49383277117213237,26,1.949977845085758,1.9761441603034358,3,0.1111111111111111,9.306947550301357,"(9,10]"
E02005955,E02005941,34,0,0,0,13,0,0,11,0,8,2,0,8879.570828369086,0.01575006240206692,0.23529411764705882,0.0837209250453217,2.8104576904720546,24,0.7149377156253263,0.7245313044320935,9,0.2647058823529412,8.879570828369086,"(8,9]"
E02005955,E02005942,54,0,0,0,22,0,0,23,0,6,2,1,7300.802257547264,0.016190929728490934,0.1111111111111111,0.1324111744776159,0.8391369652105489,46,6.090914025970332,6.172646634763282,12,0.2222222222222222,7.300802257547264,"(7,8]"
E02005955,E02005943,22,0,0,0,5,0,1,10,0,2,4,0,5843.237603514893,0.008332761273478853,0.09090909090909091,0.22114117154244664,0.4110907538157882,16,3.5382587446791463,3.5857378449511326,6,0.2727272727272727,5.8432376035148925,"(5,6]"
E02005955,E02005945,283,0,0,0,81,0,5,122,20,41,14,0,5159.439616764136,0.019146072764362084,0.14487632508833923,0.19887061341377035,0.7284953900499589,228,45.34249985833964,45.95094069116287,87,0.30742049469964666,5.1594396167641365,"(5,6]"
E02005955,E02005946,37,0,0,0,4,0,0,24,1,3,4,1,6041.952395192713,0.014413331336622707,0.08108108108108109,0.18634800608240415,0.4351057077864658,30,5.590440182472125,5.6654570450425314,9,0.24324324324324326,6.041952395192713,"(6,7]"
E02005955,E02005947,688,0,0,1,358,5,12,104,21,146,38,3,5263.076817565686,0.014244911065539828,0.21220930232558138,0.21701807065874842,0.9778416225037379,504,109.37710761200921,110.84481447985202,257,0.373546511627907,5.263076817565686,"(5,6]"
E02005955,E02005948,141,0,0,0,39,3,0,48,4,35,12,0,5697.058568602438,0.01465718099293853,0.24822695035460993,0.19872511183438785,1.2490970469875773,94,14.954931290153182,15.15560815793557,50,0.3546099290780142,5.697058568602438,"(5,6]"
E02005955,E02005949,154,0,0,0,23,1,3,71,10,39,7,0,4116.28812786492,0.01026126235866836,0.2532467532467532,0.27564988248609795,0.9187261426078257,108,29.770187308498578,30.169666772927684,69,0.44805194805194803,4.11628812786492,"(4,5]"
E02005955,E02005950,167,0,0,0,52,1,2,65,5,31,10,1,3500.3947686891397,0.01794997806222542,0.18562874251497005,0.24903852344102184,0.7453816379494046,126,31.37885395356875,31.79991975479709,63,0.3772455089820359,3.50039476868914,"(3,4]"
E02005955,E02005951,20,0,0,0,2,0,0,7,1,9,1,0,3446.9689407248766,0.016388723924128816,0.45,0.2578609053606674,1.745126890680034,10,1.4776054780760683,1.497433134479521,10,0.5,3.4469689407248767,"(3,4]"
E02005955,E02005952,493,0,0,0,22,1,14,241,25,117,71,2,2603.953051908867,0.011584819625884835,0.23732251521298176,0.2883629745790336,0.8229992618138192,305,87.95070724660525,89.1308980550455,206,0.4178498985801217,2.603953051908867,"(2,3]"
E02005955,E02005953,45,0,0,0,7,1,0,18,1,9,9,0,2198.786079271173,0.01997593682132544,0.2,0.2391830684243409,0.8361795896236887,27,6.457942847457204,6.5446005336612645,16,0.35555555555555557,2.1987860792711733,"(2,3]"
E02005955,E02005954,273,0,0,0,21,4,2,106,6,44,89,1,1200.7555042167473,0.014458405966288735,0.16117216117216118,0.22278779978476132,0.7234335153355438,140,31.190291969866585,31.608827500140283,76,0.2783882783882784,1.2007555042167473,"(1,2]"
E02005955,E02005955,381,0,0,0,12,4,2,124,17,54,165,3,0,0.017567279643620107,0.14173228346456693,0.03443210994064456,4.116282264110177,162,1.3551067328445765,1.3732906060688639,55,0.14435695538057744,0,NA
E02005955,E02005956,88,0,0,0,8,0,0,42,2,15,21,0,2147.642132028833,0.012159994545962583,0.17045454545454544,0.27861592474446817,0.611790390699589,52,14.488028086712344,14.682439685159407,30,0.3409090909090909,2.147642132028833,"(2,3]"
E02005955,E02005957,28,0,0,0,1,0,0,20,0,4,3,0,2875.3263639729635,0.00973455348795055,0.14285714285714285,0.299299817076983,0.4773044776716269,21,6.285296158616643,6.369637137637145,10,0.35714285714285715,2.8753263639729636,"(2,3]"
E02005955,E02005978,16,0,0,0,3,0,1,12,0,0,0,0,8226.933295902416,0.009945023474324665,0,0.11816633469390332,0,16,1.8906613551024531,1.9160317156489426,2,0.125,8.226933295902416,"(8,9]"
E02005955,E02005979,57,0,0,0,7,0,1,41,1,5,2,0,6225.8126534808935,0.009854923102239468,0.08771929824561403,0.19800499666919483,0.44301557900665445,50,9.90024983345974,10.033099064813277,15,0.2631578947368421,6.225812653480894,"(6,7]"
E02005956,E02005940,13,0,0,0,3,0,0,8,1,1,0,0,10317.717290171793,0.01911513386011799,0.07692307692307693,0.04659090027000722,1.6510322075187709,12,0.3386310701232824,0.3431750844799971,1,0.07692307692307693,10.317717290171792,"(10,11]"
E02005956,E02005941,15,0,0,0,8,0,0,4,0,2,1,0,9561.581144964126,0.016396355762993888,0.13333333333333333,0.0654966550442977,2.035727370247462,12,0.3860830639792555,0.39126382599547405,2,0.13333333333333333,9.561581144964126,"(9,10]"
E02005956,E02005942,21,0,0,0,7,0,0,11,0,1,2,0,8311.5719974177,0.011579017203347109,0.047619047619047616,0.11078491661650094,0.42983331191093715,18,1.994128499097017,2.020887262035491,3,0.14285714285714285,8.3115719974177,"(8,9]"
E02005956,E02005945,169,0,0,0,42,0,6,78,8,24,10,1,5811.742964946952,0.013012829473384585,0.14201183431952663,0.20135695338882387,0.7052740515262924,135,27.183188707491222,27.54795381809716,52,0.3076923076923077,5.811742964946952,"(5,6]"
E02005956,E02005946,27,0,0,0,4,0,0,17,0,2,4,0,5382.28517948647,0.01678245852731706,0.07407407407407407,0.20129033766199034,0.36799617375802873,21,4.227097090901797,4.2838195583980365,6,0.2222222222222222,5.38228517948647,"(5,6]"
E02005956,E02005947,433,0,0,1,258,4,4,79,10,42,34,1,6645.0979041586015,0.01275155204999604,0.09699769053117784,0.16902316754284863,0.5738721616762282,357,60.341270812796964,61.15097678802226,103,0.23787528868360278,6.645097904158601,"(6,7]"
E02005956,E02005948,67,0,0,1,18,1,1,31,5,8,2,0,7390.042374368767,0.017567279643620107,0.11940298507462686,0.12513664948340367,0.9541807741181593,57,7.132789020554009,7.228502316150348,15,0.22388059701492538,7.390042374368767,"(7,8]"
E02005956,E02005949,102,0,0,0,22,1,2,52,4,15,6,0,3970.851472247535,0.020189418722228295,0.14705882352941177,0.22880719199507055,0.6427194103784116,81,18.533382551600713,18.782077854020244,34,0.3333333333333333,3.970851472247535,"(3,4]"
E02005956,E02005950,71,0,0,0,33,0,0,18,5,7,8,0,4355.921353934754,0.019132370917700734,0.09859154929577464,0.2240354455235763,0.4400712086668419,56,12.545984949320273,12.714336706612016,20,0.28169014084507044,4.355921353934754,"(4,5]"
E02005956,E02005952,414,0,0,1,26,1,3,152,11,91,128,1,2670.865093155309,0.016107994252422764,0.21980676328502416,0.264242953065387,0.8318358568700711,195,51.52737584775046,52.2188101438733,143,0.34541062801932365,2.670865093155309,"(2,3]"
E02005956,E02005953,13,0,0,0,5,0,0,8,0,0,0,0,4072.46627360965,0.01685685832387576,0,0.24260155648019438,0,13,3.1538202342425268,3.1961406403933212,3,0.23076923076923078,4.07246627360965,"(4,5]"
E02005956,E02005954,160,0,0,0,62,0,1,53,8,12,24,0,2476.332243971809,0.016733159066014993,0.075,0.25963037866755795,0.28887220511292044,124,32.19416695477719,32.62617325824993,45,0.28125,2.476332243971809,"(2,3]"
E02005956,E02005955,143,0,0,0,8,3,0,63,8,17,44,0,2147.6421320288323,0.007899801499133616,0.11888111888111888,0.3023614625408182,0.39317549889503584,82,24.79363992834709,25.126340219990762,42,0.2937062937062937,2.147642132028832,"(2,3]"
E02005956,E02005956,170,0,0,1,9,0,2,59,6,16,76,1,0,0.012774165985791225,0.09411764705882353,0.039013630916071254,2.412429831545178,78,1.2614100404754383,1.2783366188060614,17,0.1,0,NA
E02005956,E02005957,80,0,0,0,8,0,0,21,5,5,39,2,1291.404817344089,0.01658392786983256,0.0625,0.21921374343391042,0.2851098613661638,36,7.891694763620775,7.997591645119711,13,0.1625,1.291404817344089,"(1,2]"
E02005956,E02005978,14,0,0,0,1,0,0,10,3,0,0,0,10401.082613292487,0.014413331336622707,0,0.050988459022578377,0,14,0.7138384263160973,0.723417264006254,1,0.07142857142857142,10.401082613292486,"(10,11]"
E02005956,E02005979,18,0,0,0,6,0,0,10,1,1,0,0,8399.961970870965,0.01649457315588765,0.05555555555555555,0.09570761778363748,0.5804716159705057,17,1.6270295023218373,1.6488622461827513,3,0.16666666666666666,8.399961970870965,"(8,9]"
E02005957,E02005940,11,0,0,0,1,0,0,8,1,1,0,0,11077.517475952207,0.010393106985672211,0.09090909090909091,0.043817121058487306,2.074739022395949,10,0.21119341076395448,0.214027367760888,1,0.09090909090909091,11.077517475952208,"(11,12]"
E02005957,E02005941,20,0,0,0,8,0,0,11,0,1,0,0,10321.381330744542,0.010639140664482863,0.05,0.05782654881327086,0.8646547481409662,19,1.0987044274521462,1.1134476956652815,2,0.1,10.321381330744542,"(10,11]"
E02005957,E02005942,30,0,0,0,13,0,0,14,0,2,1,0,9071.372183198113,0.010703421679490455,0.06666666666666667,0.08908921167763775,0.7483135770456103,27,2.405408715296219,2.437686355183467,4,0.13333333333333333,9.071372183198113,"(9,10]"
E02005957,E02005945,214,0,0,0,65,0,2,111,14,12,10,0,6967.798422086652,0.01948159964161433,0.056074766355140186,0.13374614107233943,0.41926268605245937,192,25.67925908588917,26.02384330231561,38,0.17757009345794392,6.967798422086652,"(6,7]"
E02005957,E02005946,24,0,0,0,2,0,0,18,0,4,0,0,6538.3406366261715,0.014443958937816274,0.16666666666666666,0.1668266134475319,0.99904123941882,20,3.3365322689506383,3.3813044469029863,7,0.2916666666666667,6.538340636626171,"(6,7]"
E02005957,E02005947,421,0,0,0,245,1,4,80,10,43,38,0,7404.898089939015,0.014001278747209965,0.1021377672209026,0.13554365753690714,0.7535414720020488,340,46.08484356254843,46.703245738990574,90,0.21377672209026127,7.4048980899390155,"(7,8]"
E02005957,E02005948,74,0,0,0,18,3,0,35,5,7,6,0,8149.842560149183,0.012140772917194016,0.0945945945945946,0.11471915146747656,0.8245754382293581,61,6.9978682395160705,7.091771063421692,14,0.1891891891891892,8.149842560149184,"(8,9]"
E02005957,E02005949,90,0,0,0,13,0,0,58,3,11,4,1,5126.906929387235,0.020766321188245836,0.12222222222222222,0.19305014353211727,0.6331112735064526,75,14.478760764908795,14.673048007243738,26,0.28888888888888886,5.126906929387236,"(5,6]"
E02005957,E02005950,85,0,0,0,35,0,0,31,8,7,4,0,5279.280827855218,0.015348109484277221,0.08235294117647059,0.21139662542030668,0.3895660160739718,74,15.643350281102695,15.853264888875009,23,0.27058823529411763,5.279280827855218,"(5,6]"
E02005957,E02005951,12,0,0,0,3,0,0,6,1,2,0,0,6211.657918814171,0.014245326457114144,0.16666666666666666,0.18037234521954262,0.9240145237553244,10,1.8037234521954262,1.8279272125276815,4,0.3333333333333333,6.211657918814171,"(6,7]"
E02005957,E02005952,416,0,0,1,32,2,7,194,18,90,71,1,3630.786103547767,0.014413331336622707,0.21634615384615385,0.26502615681685837,0.8163200057104403,255,67.58166998829888,68.488533255647,158,0.3798076923076923,3.6307861035477673,"(3,4]"
E02005957,E02005953,23,0,0,0,6,0,1,12,1,1,2,0,4832.266459390066,0.01815647562571502,0.043478260869565216,0.21413625715190307,0.2030401644627738,20,4.2827251430380615,4.340194070885536,5,0.21739130434782608,4.832266459390066,"(4,5]"
E02005957,E02005954,190,0,0,0,69,1,0,80,10,11,18,1,3236.132429752223,0.010651724407934337,0.05789473684210526,0.2916058792778638,0.19853761860178012,161,46.94854656373607,47.578538576975845,59,0.3105263157894737,3.2361324297522227,"(3,4]"
E02005957,E02005955,163,0,0,0,7,2,1,95,7,19,32,0,2875.3263639729635,0.01505281723645012,0.1165644171779141,0.2700202256263298,0.4316877260121356,112,30.24226527014894,30.648079442832806,50,0.3067484662576687,2.8753263639729636,"(2,3]"
E02005957,E02005956,138,0,0,0,9,0,1,62,8,14,43,1,1291.404817344089,0.017231413473691292,0.10144927536231885,0.2162301768926116,0.46917260495375973,81,17.51464432830154,17.74966941106072,32,0.2318840579710145,1.291404817344089,"(1,2]"
E02005957,E02005957,117,0,0,0,7,0,1,29,4,7,69,0,0,0.011457762471329621,0.05982905982905983,0.04037104744649922,1.4819793791168507,41,1.116893371548025,1.1318807131212185,8,0.06837606837606838,0,NA
E02005957,E02005978,16,0,0,0,1,0,0,15,0,0,0,0,10991.62227399171,0.011656529963973086,0,0.04383036512963249,0,16,0.7012858420741198,0.7106962394525571,1,0.0625,10.99162227399171,"(10,11]"
E02005957,E02005979,40,0,0,0,6,0,0,27,3,2,2,0,8990.501631570189,0.01687145786604,0.05,0.0785160045974921,0.6368128416151867,36,2.8265761655097155,2.8645053569207333,5,0.125,8.990501631570188,"(8,9]"
E02005978,E02005940,15,0,0,0,2,0,0,11,0,2,0,0,7748.759445132948,0.020190250622775827,0.13333333333333333,0.10628076011735073,1.254538763047162,13,1.1013209971843803,1.1160993765597143,3,0.2,7.748759445132948,"(7,8]"
E02005978,E02005941,43,0,0,0,3,0,1,34,1,4,0,0,7321.382723200672,0.013187736123367842,0.09302325581395349,0.14125568101412372,0.6585452361710845,39,5.508971559550825,5.582895212948071,10,0.23255813953488372,7.3213827232006725,"(7,8]"
E02005978,E02005942,32,0,0,0,10,0,0,19,0,3,0,0,5866.79685487041,0.01205255660173553,0.09375,0.2033408696427536,0.4610484855538776,29,5.896885219639855,5.976014199411814,9,0.28125,5.86679685487041,"(5,6]"
E02005978,E02005945,104,0,0,0,25,0,1,64,6,8,0,0,7626.165740077211,0.012489729783198482,0.07692307692307693,0.13219961199369784,0.5818706708968554,96,12.691162751394993,12.861462617041541,21,0.20192307692307693,7.626165740077211,"(7,8]"
E02005978,E02005946,14,0,0,0,2,0,0,11,0,1,0,0,9460.805265440873,0.012873622022141332,0.07142857142857142,0.07409612185608858,0.9639987848122721,13,0.9632495841291515,0.9761752141895853,2,0.14285714285714285,9.460805265440873,"(9,10]"
E02005978,E02005947,468,0,0,1,177,0,17,120,11,121,21,0,4436.46486062556,0.018425489776064136,0.25854700854700857,0.2250791168788767,1.148693899870516,326,63.87758489079199,64.73474387124334,186,0.3974358974358974,4.436464860625559,"(4,5]"
E02005978,E02005948,138,0,0,0,26,0,6,52,12,35,7,0,3484.875019266674,0.015878160531989656,0.2536231884057971,0.2599194015213116,0.9757762865001125,96,24.952262546045915,25.28709135900885,60,0.43478260869565216,3.4848750192666738,"(3,4]"
E02005978,E02005949,52,0,0,1,9,0,1,33,1,7,0,0,8516.027277296698,0.015405498388294466,0.1346153846153846,0.09481040197962481,1.419837716164457,45,3.004898405297004,3.0452204628364012,10,0.19230769230769232,8.516027277296699,"(8,9]"
E02005978,E02005950,38,0,0,0,11,0,0,18,1,8,0,0,6220.40604898758,0.013672579796730675,0.21052631578947367,0.1823274856200351,1.1546603358980339,30,4.737171961784686,4.8007390095359135,13,0.34210526315789475,6.22040604898758,"(6,7]"
E02005978,E02005952,131,0,0,0,8,1,0,106,6,9,1,0,8619.617060985749,0.012371155199267618,0.06870229007633588,0.09884973713916284,0.6950174281153149,121,11.960818193838703,12.1213177297232,21,0.16030534351145037,8.61961706098575,"(8,9]"
E02005978,E02005953,11,0,0,0,2,0,0,9,0,0,0,0,7102.979279628735,0.016933949466225277,0,0.13709045392808608,0,11,1.507994993208947,1.5282304396979554,2,0.18181818181818182,7.102979279628735,"(7,8]"
E02005978,E02005954,58,0,0,0,5,0,1,40,1,11,0,0,8061.024430921088,0.014657508377961556,0.1896551724137931,0.11086999487671854,1.7106086513729835,47,3.0462196920513422,3.087096230667096,14,0.2413793103448276,8.061024430921089,"(8,9]"
E02005978,E02005955,42,0,0,0,6,0,0,29,2,5,0,0,8207.508636968803,0.01815666774638391,0.11904761904761904,0.0974808033107672,1.2212416701993847,37,2.953379179986159,2.9930099125996596,8,0.19047619047619047,8.207508636968804,"(8,9]"
E02005978,E02005956,11,0,0,0,1,0,1,8,0,0,1,0,10381.657954358876,0.014413331336622707,0,0.051355507913203834,0,10,0.5135550791320384,0.5204463595207226,1,0.09090909090909091,10.381657954358875,"(10,11]"
E02005978,E02005978,145,0,0,0,8,0,0,78,9,9,41,0,0,0.01231926158054831,0.06206896551724138,0.0394776831948074,1.5722545117694615,95,2.385351656129716,2.417360154839892,11,0.07586206896551724,0,NA
E02005978,E02005979,139,0,0,0,5,0,0,89,8,12,25,0,2524.09196494117,0.02038069179724416,0.08633093525179857,0.2415339985803327,0.3574276737818566,102,24.636467855193935,24.967059090050164,37,0.26618705035971224,2.52409196494117,"(2,3]"
E02005979,E02005940,24,0,0,0,5,1,1,12,0,2,3,0,7249.88890114467,0.0186787340615377,0.08333333333333333,0.1265869759440598,0.6583089035175251,19,2.405152542937136,2.4374267453049705,4,0.16666666666666666,7.24988890114467,"(7,8]"
E02005979,E02005941,54,0,0,0,13,0,0,33,0,8,0,0,6822.512179212395,0.010957800294398424,0.14814814814814814,0.16868207113697928,0.8782684914263564,46,7.759375272301047,7.863496588232384,16,0.2962962962962963,6.822512179212395,"(6,7]"
E02005979,E02005942,52,0,0,0,13,0,1,26,2,10,0,0,5367.926310882132,0.015261515992106225,0.19230769230769232,0.20851982973000008,0.9222513396289461,42,8.757832848660003,8.875352242800448,19,0.36538461538461536,5.367926310882132,"(5,6]"
E02005979,E02005945,155,0,0,0,44,0,1,85,5,19,1,0,7127.178047071173,0.01584017520050006,0.12258064516129032,0.13974956642856748,0.8771450838378594,135,18.86619146785661,19.119352658456336,38,0.24516129032258063,7.1271780470711725,"(7,8]"
E02005979,E02005946,24,0,0,0,2,0,0,22,0,0,0,0,8941.297522167983,0.019133115207284213,0,0.07541715213268943,0,24,1.8100116511845463,1.8342997914482533,2,0.08333333333333333,8.941297522167982,"(8,9]"
E02005979,E02005947,798,0,0,2,332,0,10,123,25,246,60,0,3937.4771676195237,0.013508087420680076,0.3082706766917293,0.26307850868017985,1.1717820594250397,492,110.4596415601024,111.94187470812373,358,0.44862155388471175,3.9374771676195235,"(3,4]"
E02005979,E02005948,217,0,0,0,34,0,1,63,12,80,27,0,2985.887326260637,0.010475039098018257,0.3686635944700461,0.29471104312889246,1.2509324067263077,110,25.915240959355025,26.262991763598,106,0.48847926267281105,2.985887326260637,"(2,3]"
E02005979,E02005949,107,0,0,0,26,0,3,54,5,18,1,0,7996.5195340238115,0.010671179252975897,0.16822429906542055,0.12426280688005971,1.3537783612742076,88,8.07748691975905,8.185876904517974,26,0.24299065420560748,7.996519534023811,"(7,8]"
E02005979,E02005950,82,0,0,0,8,0,1,45,3,22,3,0,5719.666723901651,0.010722402997178448,0.2682926829268293,0.21529432247132674,1.2461670138215604,57,9.847617730814715,9.979760703791086,32,0.3902439024390244,5.719666723901651,"(5,6]"
E02005979,E02005951,24,0,0,0,2,0,1,13,1,5,2,0,3491.1409445938457,0.01096205642507951,0.20833333333333334,0.2862010863813289,0.727926423926127,17,4.865418468482591,4.930706427334568,10,0.4166666666666667,3.4911409445938455,"(3,4]"
E02005979,E02005952,192,0,0,0,13,1,9,143,7,19,0,0,7305.233952844506,0.014236435497776177,0.09895833333333333,0.13844185603620796,0.7148006835985489,173,23.950441094263976,24.2718266899282,43,0.22395833333333334,7.305233952844507,"(7,8]"
E02005979,E02005953,20,0,0,0,1,0,1,13,0,5,0,0,5269.361035490321,0.01164155183257155,0.25,0.22898159387123249,1.0917908106648397,15,3.145954219908603,3.1881690737778228,8,0.4,5.269361035490321,"(5,6]"
E02005979,E02005954,119,0,0,0,12,0,0,82,4,20,1,0,6227.406186782675,0.012295029298925128,0.16806722689075632,0.18766540706993434,0.8955684988236821,98,18.391209892853567,18.63799741226239,39,0.3277310924369748,6.227406186782675,"(6,7]"
E02005979,E02005955,87,0,0,0,3,0,1,62,3,17,1,0,6203.157251685034,0.009982272769532254,0.19540229885057472,0.19841461356400053,0.9848180803857265,69,13.690608335916037,13.874319537631557,31,0.3563218390804598,6.203157251685034,"(6,7]"
E02005979,E02005956,26,0,0,0,0,0,1,22,0,3,0,0,8377.306569075106,0.012443439740453921,0.11538461538461539,0.10635638810035086,1.084886554023874,23,2.254795137090656,2.2850517271627373,5,0.19230769230769232,8.377306569075106,"(8,9]"
E02005979,E02005957,14,0,0,0,2,0,0,12,0,0,0,0,8967.846229774324,0.010261612290155474,0,0.09315061204745773,0,14,1.3041085686644083,1.3216081089652092,1,0.07142857142857142,8.967846229774324,"(8,9]"
E02005979,E02005978,69,0,0,0,9,0,1,43,6,3,7,0,2524.0919649411694,0.010651724407934337,0.043478260869565216,0.29295600680008016,0.14841225255789267,59,17.28440440120473,17.51633994603747,21,0.30434782608695654,2.5240919649411695,"(2,3]"
E02005979,E02005979,300,0,0,2,15,0,6,107,12,20,138,0,0,0.012319267957759793,0.06666666666666667,0.0394776766524002,1.6887180887990125,142,3.319577211746218,3.364121873589877,23,0.07666666666666666,0,NA
