Area of residence,Area of workplace,All categories: Method of travel to work,Work mainly at or from home,"Underground, metro, light rail, tram",Train,"Bus, minibus or coach",Taxi,"Motorcycle, scooter or moped",Driving a car or van,Passenger in a car or van,Bicycle,On foot,Other method of travel to work,city_origin,city_dest
E02002891,E02002876,12,0,0,0,1,0,1,7,2,0,1,0,Nottingham,Nottingham
E02002891,E02002877,29,0,0,0,1,2,0,22,2,0,2,0,Nottingham,Nottingham
E02002891,E02002879,14,0,0,0,2,0,0,10,1,0,1,0,Nottingham,Nottingham
E02002891,E02002881,15,0,0,0,1,0,0,12,2,0,0,0,Nottingham,Nottingham
E02002891,E02002882,21,0,0,0,8,1,0,10,2,0,0,0,Nottingham,Nottingham
E02002891,E02002883,21,0,0,0,6,0,0,8,2,0,5,0,Nottingham,Nottingham
E02002891,E02002884,30,0,1,0,4,0,0,20,4,1,0,0,Nottingham,Nottingham
E02002891,E02002885,28,0,0,0,6,0,0,17,2,0,3,0,Nottingham,Nottingham
E02002891,E02002886,21,0,0,0,3,0,0,16,1,1,0,0,Nottingham,Nottingham
E02002891,E02002887,31,0,0,0,5,0,0,23,1,1,1,0,Nottingham,Nottingham
E02002891,E02002888,27,0,0,0,6,0,0,13,3,0,5,0,Nottingham,Nottingham
E02002891,E02002889,101,0,0,0,47,2,1,28,8,4,11,0,Nottingham,Nottingham
E02002891,E02002890,159,0,1,0,76,0,0,61,1,2,18,0,Nottingham,Nottingham
E02002891,E02002891,136,0,0,0,11,1,1,51,9,0,63,0,Nottingham,Nottingham
E02002891,E02002892,12,0,0,0,4,0,0,7,0,1,0,0,Nottingham,Nottingham
E02002891,E02002893,45,0,0,1,11,0,0,31,2,0,0,0,Nottingham,Nottingham
E02002891,E02002895,72,0,1,0,33,0,0,21,5,1,11,0,Nottingham,Nottingham
E02002891,E02002896,194,0,0,0,38,6,2,94,15,4,32,3,Nottingham,Nottingham
E02002891,E02002898,156,0,0,0,49,0,1,85,8,9,2,2,Nottingham,Nottingham
E02002891,E02002899,34,0,0,0,9,0,0,20,2,2,1,0,Nottingham,Nottingham
E02002891,E02006904,392,0,1,1,164,2,6,134,26,11,46,1,Nottingham,Nottingham
E02002891,E02006905,102,0,0,0,30,0,4,46,15,3,4,0,Nottingham,Nottingham
E02002892,E02002869,34,0,0,0,9,0,2,14,3,2,4,0,Nottingham,Nottingham
E02002892,E02002872,26,0,0,0,3,0,0,19,1,2,1,0,Nottingham,Nottingham
E02002892,E02002874,46,0,0,0,13,0,0,27,3,0,3,0,Nottingham,Nottingham
E02002892,E02002875,18,0,0,0,3,0,0,11,2,0,1,1,Nottingham,Nottingham
E02002892,E02002879,18,0,0,0,2,0,0,12,1,0,3,0,Nottingham,Nottingham
E02002892,E02002881,25,0,0,1,5,0,0,15,1,0,3,0,Nottingham,Nottingham
E02002892,E02002882,13,0,0,0,2,0,0,11,0,0,0,0,Nottingham,Nottingham
E02002892,E02002884,18,0,0,0,6,0,0,11,0,0,1,0,Nottingham,Nottingham
E02002892,E02002885,29,0,1,0,6,0,0,15,2,1,4,0,Nottingham,Nottingham
E02002892,E02002886,40,0,0,0,16,0,0,18,3,2,1,0,Nottingham,Nottingham
E02002892,E02002887,66,0,0,0,9,0,1,32,2,5,17,0,Nottingham,Nottingham
E02002892,E02002889,46,0,0,0,24,1,0,12,1,5,3,0,Nottingham,Nottingham
E02002892,E02002890,55,0,0,0,27,0,0,18,4,1,5,0,Nottingham,Nottingham
E02002892,E02002892,137,0,0,0,10,1,2,53,7,5,59,0,Nottingham,Nottingham
E02002892,E02002893,27,0,0,0,8,0,0,14,0,3,2,0,Nottingham,Nottingham
E02002892,E02002894,28,0,0,0,6,0,0,13,2,4,3,0,Nottingham,Nottingham
E02002892,E02002895,34,0,0,0,14,0,1,18,1,0,0,0,Nottingham,Nottingham
E02002892,E02002896,40,0,0,0,15,1,1,20,2,1,0,0,Nottingham,Nottingham
E02002892,E02002897,40,0,0,2,3,0,0,17,2,1,15,0,Nottingham,Nottingham
E02002892,E02002898,139,0,0,1,47,0,2,73,10,3,3,0,Nottingham,Nottingham
E02002892,E02002899,59,0,0,0,17,0,0,32,6,4,0,0,Nottingham,Nottingham
E02002892,E02006904,165,0,6,0,72,0,3,68,8,3,5,0,Nottingham,Nottingham
E02002892,E02006905,65,0,0,0,19,0,2,35,4,3,2,0,Nottingham,Nottingham
E02002893,E02002869,21,0,1,0,3,0,0,14,0,0,3,0,Nottingham,Nottingham
E02002893,E02002872,17,0,0,0,8,0,0,6,1,2,0,0,Nottingham,Nottingham
E02002893,E02002874,47,0,0,0,18,0,0,17,1,3,8,0,Nottingham,Nottingham
E02002893,E02002875,12,0,2,0,1,0,0,4,3,2,0,0,Nottingham,Nottingham
E02002893,E02002876,16,0,0,0,3,1,0,7,1,2,2,0,Nottingham,Nottingham
E02002893,E02002877,14,0,0,0,6,0,0,8,0,0,0,0,Nottingham,Nottingham
E02002893,E02002879,32,0,0,0,4,1,0,9,0,2,15,1,Nottingham,Nottingham
E02002893,E02002882,13,0,0,0,9,0,0,2,0,0,2,0,Nottingham,Nottingham
E02002893,E02002884,34,0,0,0,3,0,0,16,2,0,13,0,Nottingham,Nottingham
E02002893,E02002885,83,0,0,0,7,0,0,18,6,1,51,0,Nottingham,Nottingham
E02002893,E02002886,21,0,0,0,3,0,0,8,0,0,10,0,Nottingham,Nottingham
E02002893,E02002887,35,0,0,0,19,0,0,8,2,0,6,0,Nottingham,Nottingham
E02002893,E02002888,17,0,0,1,6,1,0,7,1,0,1,0,Nottingham,Nottingham
E02002893,E02002889,169,0,2,1,47,3,1,45,9,3,57,1,Nottingham,Nottingham
E02002893,E02002890,156,0,1,0,56,0,1,31,4,2,60,1,Nottingham,Nottingham
E02002893,E02002892,19,0,0,0,6,0,0,6,2,4,1,0,Nottingham,Nottingham
E02002893,E02002893,204,0,1,0,35,3,0,54,12,4,94,1,Nottingham,Nottingham
E02002893,E02002894,20,0,0,0,8,0,0,3,0,2,7,0,Nottingham,Nottingham
E02002893,E02002895,110,0,1,0,24,0,0,23,7,8,46,1,Nottingham,Nottingham
E02002893,E02002896,83,0,1,0,34,2,0,36,3,0,7,0,Nottingham,Nottingham
E02002893,E02002898,299,0,1,0,40,5,2,74,10,21,145,1,Nottingham,Nottingham
E02002893,E02002899,164,0,2,1,46,0,0,12,1,23,79,0,Nottingham,Nottingham
E02002893,E02006904,394,0,8,1,149,2,1,56,21,18,134,4,Nottingham,Nottingham
E02002893,E02006905,115,0,0,1,33,3,0,34,8,8,28,0,Nottingham,Nottingham
E02002894,E02002869,14,0,0,0,5,0,0,6,2,0,1,0,Nottingham,Nottingham
E02002894,E02002872,27,0,0,0,2,0,0,23,1,0,1,0,Nottingham,Nottingham
E02002894,E02002874,58,0,0,0,15,0,0,35,0,2,6,0,Nottingham,Nottingham
E02002894,E02002876,11,0,0,0,2,0,0,4,2,2,1,0,Nottingham,Nottingham
E02002894,E02002877,17,0,0,0,3,1,0,13,0,0,0,0,Nottingham,Nottingham
E02002894,E02002879,22,0,0,0,4,0,0,16,1,0,0,1,Nottingham,Nottingham
E02002894,E02002881,29,0,0,0,0,0,0,26,2,1,0,0,Nottingham,Nottingham
E02002894,E02002884,38,0,0,0,4,0,0,29,1,2,2,0,Nottingham,Nottingham
E02002894,E02002885,28,0,0,0,2,0,0,23,1,1,1,0,Nottingham,Nottingham
E02002894,E02002886,56,0,0,0,0,0,0,39,2,3,12,0,Nottingham,Nottingham
E02002894,E02002887,41,0,0,0,2,2,0,26,1,1,9,0,Nottingham,Nottingham
E02002894,E02002888,11,0,0,0,2,1,0,7,1,0,0,0,Nottingham,Nottingham
E02002894,E02002889,92,0,2,0,44,2,0,39,4,0,0,1,Nottingham,Nottingham
E02002894,E02002890,62,0,0,0,29,0,0,21,5,5,2,0,Nottingham,Nottingham
E02002894,E02002892,45,0,0,0,2,0,0,33,2,3,5,0,Nottingham,Nottingham
E02002894,E02002893,54,0,0,0,3,0,0,29,11,1,9,1,Nottingham,Nottingham
E02002894,E02002894,103,0,0,1,6,0,0,46,2,7,40,1,Nottingham,Nottingham
E02002894,E02002895,84,0,2,0,24,1,0,43,3,7,4,0,Nottingham,Nottingham
E02002894,E02002896,39,0,0,0,10,0,0,23,2,1,3,0,Nottingham,Nottingham
E02002894,E02002897,57,0,0,0,4,0,0,31,1,4,17,0,Nottingham,Nottingham
E02002894,E02002898,217,0,0,0,10,1,2,123,9,34,38,0,Nottingham,Nottingham
E02002894,E02002899,163,0,0,1,11,0,1,68,7,34,41,0,Nottingham,Nottingham
E02002894,E02006904,208,0,2,0,89,0,4,68,9,23,11,2,Nottingham,Nottingham
E02002894,E02006905,81,0,1,0,11,2,0,43,9,10,5,0,Nottingham,Nottingham
E02002895,E02002869,15,0,4,0,2,0,0,9,0,0,0,0,Nottingham,Nottingham
E02002895,E02002872,15,0,4,0,1,0,0,9,1,0,0,0,Nottingham,Nottingham
E02002895,E02002874,68,0,0,0,9,0,0,54,1,3,1,0,Nottingham,Nottingham
E02002895,E02002879,27,0,0,1,6,0,0,16,1,0,3,0,Nottingham,Nottingham
E02002895,E02002883,16,0,0,0,4,2,0,5,0,2,3,0,Nottingham,Nottingham
E02002895,E02002884,24,0,0,0,4,0,0,16,0,0,3,1,Nottingham,Nottingham
E02002895,E02002885,17,0,0,0,1,0,0,7,1,0,8,0,Nottingham,Nottingham
E02002895,E02002886,12,0,1,0,1,0,0,6,1,2,1,0,Nottingham,Nottingham
E02002895,E02002887,19,0,0,0,6,0,0,11,1,1,0,0,Nottingham,Nottingham
E02002895,E02002889,167,0,1,2,17,0,0,29,3,2,113,0,Nottingham,Nottingham
E02002895,E02002890,118,0,0,0,13,0,0,25,5,2,73,0,Nottingham,Nottingham
E02002895,E02002893,30,0,0,0,2,0,0,14,0,0,14,0,Nottingham,Nottingham
E02002895,E02002895,260,0,1,4,16,0,1,57,4,2,175,0,Nottingham,Nottingham
E02002895,E02002896,56,0,0,0,9,4,0,13,2,0,28,0,Nottingham,Nottingham
E02002895,E02002898,226,0,0,2,51,0,0,75,6,18,74,0,Nottingham,Nottingham
E02002895,E02002899,241,0,1,2,63,0,0,42,6,37,90,0,Nottingham,Nottingham
E02002895,E02006904,438,0,3,1,32,4,0,41,11,10,336,0,Nottingham,Nottingham
E02002895,E02006905,72,0,0,0,10,0,0,30,3,4,25,0,Nottingham,Nottingham
E02002896,E02002869,29,0,0,0,7,0,0,7,9,0,6,0,Nottingham,Nottingham
E02002896,E02002872,22,0,1,0,5,0,0,8,1,1,3,3,Nottingham,Nottingham
E02002896,E02002874,40,0,0,0,15,1,0,21,1,1,1,0,Nottingham,Nottingham
E02002896,E02002877,40,0,0,0,12,2,1,18,1,1,5,0,Nottingham,Nottingham
E02002896,E02002879,35,0,1,0,14,0,0,15,2,2,1,0,Nottingham,Nottingham
E02002896,E02002881,17,0,0,0,4,0,0,10,0,1,2,0,Nottingham,Nottingham
E02002896,E02002882,14,0,0,0,6,0,0,5,0,0,3,0,Nottingham,Nottingham
E02002896,E02002883,14,0,0,0,8,0,0,5,1,0,0,0,Nottingham,Nottingham
E02002896,E02002884,40,0,2,0,12,0,1,17,2,0,6,0,Nottingham,Nottingham
E02002896,E02002885,52,0,4,0,18,1,2,17,3,0,7,0,Nottingham,Nottingham
E02002896,E02002886,11,0,0,0,3,0,0,5,1,0,2,0,Nottingham,Nottingham
E02002896,E02002887,26,0,0,0,11,0,0,11,1,2,1,0,Nottingham,Nottingham
E02002896,E02002888,55,0,0,0,7,0,0,14,4,1,29,0,Nottingham,Nottingham
E02002896,E02002889,160,0,1,0,58,3,0,30,3,9,56,0,Nottingham,Nottingham
E02002896,E02002890,196,0,1,0,56,0,1,39,8,4,87,0,Nottingham,Nottingham
E02002896,E02002891,42,0,0,0,5,1,0,10,4,1,21,0,Nottingham,Nottingham
E02002896,E02002892,16,0,0,0,5,0,0,11,0,0,0,0,Nottingham,Nottingham
E02002896,E02002893,38,0,1,0,11,1,0,18,1,3,3,0,Nottingham,Nottingham
E02002896,E02002894,14,0,0,0,5,0,0,9,0,0,0,0,Nottingham,Nottingham
E02002896,E02002895,114,0,0,0,25,2,1,22,4,6,54,0,Nottingham,Nottingham
E02002896,E02002896,309,0,0,3,33,6,1,87,9,9,160,1,Nottingham,Nottingham
E02002896,E02002898,135,0,0,0,52,1,0,43,5,18,16,0,Nottingham,Nottingham
E02002896,E02002899,66,0,0,0,26,0,1,15,1,15,8,0,Nottingham,Nottingham
E02002896,E02006904,586,0,1,3,154,7,0,93,22,24,282,0,Nottingham,Nottingham
E02002896,E02006905,172,0,0,1,43,2,0,62,17,15,32,0,Nottingham,Nottingham
E02002897,E02002869,14,0,0,0,2,0,0,9,2,1,0,0,Nottingham,Nottingham
E02002897,E02002872,25,0,0,0,7,0,0,17,0,0,1,0,Nottingham,Nottingham
E02002897,E02002874,69,0,0,0,10,0,0,51,3,2,3,0,Nottingham,Nottingham
E02002897,E02002876,16,0,0,0,1,0,0,13,1,1,0,0,Nottingham,Nottingham
E02002897,E02002877,14,0,0,0,0,0,0,12,0,0,2,0,Nottingham,Nottingham
E02002897,E02002879,37,0,0,0,7,0,0,29,0,1,0,0,Nottingham,Nottingham
E02002897,E02002881,20,0,0,0,3,0,0,14,2,0,1,0,Nottingham,Nottingham
E02002897,E02002884,27,0,0,0,1,0,0,23,3,0,0,0,Nottingham,Nottingham
E02002897,E02002885,26,0,0,0,2,0,0,18,4,1,1,0,Nottingham,Nottingham
E02002897,E02002886,56,0,0,0,5,0,0,44,2,4,1,0,Nottingham,Nottingham
E02002897,E02002887,42,0,0,1,3,0,0,30,2,2,4,0,Nottingham,Nottingham
E02002897,E02002888,12,0,0,0,2,0,0,8,2,0,0,0,Nottingham,Nottingham
E02002897,E02002889,80,0,0,1,39,0,1,28,4,4,3,0,Nottingham,Nottingham
E02002897,E02002890,66,0,1,0,32,0,0,26,1,3,3,0,Nottingham,Nottingham
E02002897,E02002892,56,0,0,0,3,0,0,40,4,4,5,0,Nottingham,Nottingham
E02002897,E02002893,23,0,0,0,2,0,0,17,3,1,0,0,Nottingham,Nottingham
E02002897,E02002894,52,0,0,0,6,0,0,30,2,0,14,0,Nottingham,Nottingham
E02002897,E02002895,81,0,0,1,15,1,0,53,6,4,1,0,Nottingham,Nottingham
E02002897,E02002896,33,0,0,0,8,1,1,18,2,0,3,0,Nottingham,Nottingham
E02002897,E02002897,174,0,0,0,4,0,0,70,4,7,88,1,Nottingham,Nottingham
E02002897,E02002898,238,0,0,0,51,1,2,128,18,32,5,1,Nottingham,Nottingham
E02002897,E02002899,137,0,0,1,19,0,0,67,5,34,11,0,Nottingham,Nottingham
E02002897,E02006904,265,0,7,2,118,3,4,96,9,24,2,0,Nottingham,Nottingham
E02002897,E02006905,66,0,1,0,3,0,0,52,4,4,2,0,Nottingham,Nottingham
E02002898,E02002872,19,0,2,0,3,0,0,13,0,0,1,0,Nottingham,Nottingham
E02002898,E02002874,49,0,0,1,16,0,0,24,2,0,6,0,Nottingham,Nottingham
E02002898,E02002876,11,0,0,0,5,0,0,4,1,0,1,0,Nottingham,Nottingham
E02002898,E02002879,18,0,0,1,6,0,0,5,0,1,5,0,Nottingham,Nottingham
E02002898,E02002881,11,0,0,0,4,0,0,4,1,2,0,0,Nottingham,Nottingham
E02002898,E02002882,11,0,0,0,4,0,0,4,1,1,1,0,Nottingham,Nottingham
E02002898,E02002884,14,0,0,0,3,0,0,6,1,1,3,0,Nottingham,Nottingham
E02002898,E02002885,31,0,0,0,2,1,0,21,1,2,4,0,Nottingham,Nottingham
E02002898,E02002886,13,0,1,0,4,0,0,3,1,1,3,0,Nottingham,Nottingham
E02002898,E02002889,102,0,1,0,31,4,0,24,1,3,38,0,Nottingham,Nottingham
E02002898,E02002890,76,0,0,0,23,1,1,14,0,7,29,1,Nottingham,Nottingham
E02002898,E02002892,12,0,0,0,2,0,2,6,0,1,1,0,Nottingham,Nottingham
E02002898,E02002893,33,0,0,0,2,0,0,15,2,0,13,1,Nottingham,Nottingham
E02002898,E02002895,105,0,0,0,19,0,1,21,4,2,58,0,Nottingham,Nottingham
E02002898,E02002896,34,0,0,0,10,3,1,9,0,2,9,0,Nottingham,Nottingham
E02002898,E02002898,389,0,0,0,20,2,1,69,6,27,263,1,Nottingham,Nottingham
E02002898,E02002899,366,0,0,1,17,0,0,35,0,50,261,2,Nottingham,Nottingham
E02002898,E02006904,323,0,7,0,85,9,0,44,5,23,150,0,Nottingham,Nottingham
E02002898,E02006905,110,0,0,0,5,0,0,28,6,15,55,1,Nottingham,Nottingham
E02002899,E02002874,29,0,0,0,5,1,1,17,1,1,3,0,Nottingham,Nottingham
E02002899,E02002879,16,0,0,0,2,0,0,10,2,0,2,0,Nottingham,Nottingham
E02002899,E02002885,13,0,1,0,1,0,0,8,2,1,0,0,Nottingham,Nottingham
E02002899,E02002887,15,0,0,0,1,0,0,8,3,0,3,0,Nottingham,Nottingham
E02002899,E02002889,45,0,0,1,21,0,0,18,0,1,4,0,Nottingham,Nottingham
E02002899,E02002890,65,0,0,1,43,0,0,14,1,3,3,0,Nottingham,Nottingham
E02002899,E02002892,15,0,0,0,4,0,0,7,2,1,1,0,Nottingham,Nottingham
E02002899,E02002893,25,0,0,0,0,0,0,17,1,0,7,0,Nottingham,Nottingham
E02002899,E02002894,23,0,0,0,3,0,0,5,0,1,14,0,Nottingham,Nottingham
E02002899,E02002895,49,0,1,0,12,0,1,26,1,1,7,0,Nottingham,Nottingham
E02002899,E02002896,24,0,0,0,6,0,1,10,4,0,3,0,Nottingham,Nottingham
E02002899,E02002897,14,0,0,0,4,0,0,4,1,1,4,0,Nottingham,Nottingham
E02002899,E02002898,168,0,0,0,24,1,0,42,7,21,73,0,Nottingham,Nottingham
E02002899,E02002899,308,0,0,1,12,0,1,47,0,35,211,1,Nottingham,Nottingham
E02002899,E02006904,155,0,4,1,83,3,1,37,5,9,12,0,Nottingham,Nottingham
E02002899,E02006905,39,0,0,0,10,0,0,16,2,8,3,0,Nottingham,Nottingham
E02006834,E02002868,81,0,0,0,4,2,1,23,5,0,46,0,Nottingham,Nottingham
E02006834,E02002869,63,0,0,0,21,0,0,33,2,5,2,0,Nottingham,Nottingham
E02006834,E02002871,25,0,0,0,2,0,0,14,4,2,3,0,Nottingham,Nottingham
E02006834,E02002872,52,0,0,0,11,0,2,26,6,5,2,0,Nottingham,Nottingham
E02006834,E02002873,34,0,0,0,6,1,0,18,0,0,9,0,Nottingham,Nottingham
E02006834,E02002874,169,0,0,0,42,0,0,70,15,10,32,0,Nottingham,Nottingham
E02006834,E02002875,28,0,0,0,3,1,0,16,2,3,3,0,Nottingham,Nottingham
E02006834,E02002876,31,0,0,0,6,0,1,21,0,3,0,0,Nottingham,Nottingham
E02006834,E02002877,41,0,0,0,17,1,0,13,4,0,6,0,Nottingham,Nottingham
E02006834,E02002879,55,0,0,0,23,0,1,22,3,1,5,0,Nottingham,Nottingham
E02006834,E02002881,21,0,0,0,1,0,1,18,0,0,1,0,Nottingham,Nottingham
E02006834,E02002882,24,0,0,0,14,0,0,7,2,0,1,0,Nottingham,Nottingham
E02006834,E02002883,11,0,0,0,5,0,0,4,0,1,1,0,Nottingham,Nottingham
E02006834,E02002884,25,0,0,0,5,0,0,17,2,0,1,0,Nottingham,Nottingham
E02006834,E02002885,30,0,3,0,10,0,1,13,0,1,2,0,Nottingham,Nottingham
E02006834,E02002886,25,0,0,1,7,0,0,12,1,1,3,0,Nottingham,Nottingham
E02006834,E02002888,12,0,0,0,4,0,0,5,1,1,1,0,Nottingham,Nottingham
E02006834,E02002889,57,0,0,0,37,0,0,17,0,0,2,1,Nottingham,Nottingham
E02006834,E02002890,116,0,2,0,74,0,1,28,1,0,10,0,Nottingham,Nottingham
E02006834,E02002891,21,0,0,0,3,1,0,11,3,0,3,0,Nottingham,Nottingham
E02006834,E02002892,24,0,0,0,9,0,0,13,2,0,0,0,Nottingham,Nottingham
E02006834,E02002893,23,0,0,0,5,0,2,15,0,0,0,1,Nottingham,Nottingham
E02006834,E02002895,48,0,0,0,22,0,0,22,2,0,2,0,Nottingham,Nottingham
E02006834,E02002896,67,0,0,0,39,1,2,23,1,0,1,0,Nottingham,Nottingham
E02006834,E02002898,119,0,0,0,48,0,0,57,7,4,3,0,Nottingham,Nottingham
E02006834,E02002899,17,0,0,0,4,0,1,10,0,2,0,0,Nottingham,Nottingham
E02006834,E02006834,110,0,0,0,14,0,0,35,5,3,53,0,Nottingham,Nottingham
E02006834,E02006835,23,0,0,0,5,0,0,8,1,1,8,0,Nottingham,Nottingham
E02006834,E02006904,212,0,5,0,127,0,2,60,5,3,10,0,Nottingham,Nottingham
E02006834,E02006905,75,0,0,0,25,0,0,48,0,1,1,0,Nottingham,Nottingham
E02006835,E02002868,44,0,0,0,2,2,0,27,4,0,9,0,Nottingham,Nottingham
E02006835,E02002869,53,0,0,0,13,1,0,31,2,2,4,0,Nottingham,Nottingham
E02006835,E02002871,18,0,0,0,5,0,0,9,1,0,3,0,Nottingham,Nottingham
E02006835,E02002872,36,0,0,0,2,0,1,28,3,1,1,0,Nottingham,Nottingham
E02006835,E02002874,134,0,3,1,22,3,2,82,13,4,4,0,Nottingham,Nottingham
E02006835,E02002875,28,0,0,0,2,0,1,24,1,0,0,0,Nottingham,Nottingham
E02006835,E02002876,21,0,1,0,2,0,1,16,1,0,0,0,Nottingham,Nottingham
E02006835,E02002877,30,0,0,0,8,0,0,22,0,0,0,0,Nottingham,Nottingham
E02006835,E02002879,36,0,0,0,7,0,3,24,1,1,0,0,Nottingham,Nottingham
E02006835,E02002881,20,0,0,0,1,0,0,18,1,0,0,0,Nottingham,Nottingham
E02006835,E02002882,12,0,0,0,3,0,0,8,1,0,0,0,Nottingham,Nottingham
E02006835,E02002883,18,0,0,0,5,0,0,12,1,0,0,0,Nottingham,Nottingham
E02006835,E02002884,41,0,0,0,14,0,1,25,0,0,1,0,Nottingham,Nottingham
E02006835,E02002885,20,0,1,0,0,0,0,18,0,1,0,0,Nottingham,Nottingham
E02006835,E02002886,16,0,0,0,0,0,0,14,2,0,0,0,Nottingham,Nottingham
E02006835,E02002887,16,0,0,0,0,0,0,16,0,0,0,0,Nottingham,Nottingham
E02006835,E02002888,13,0,0,0,3,0,0,10,0,0,0,0,Nottingham,Nottingham
E02006835,E02002889,55,0,2,1,16,0,1,31,3,0,0,1,Nottingham,Nottingham
E02006835,E02002890,87,0,3,0,41,0,1,38,4,0,0,0,Nottingham,Nottingham
E02006835,E02002892,16,0,0,0,2,0,1,13,0,0,0,0,Nottingham,Nottingham
E02006835,E02002893,28,0,0,0,0,1,0,25,2,0,0,0,Nottingham,Nottingham
E02006835,E02002895,44,0,4,0,13,1,2,20,2,1,0,1,Nottingham,Nottingham
E02006835,E02002896,38,0,1,0,7,0,0,28,1,0,1,0,Nottingham,Nottingham
E02006835,E02002898,72,0,0,0,17,0,1,49,4,1,0,0,Nottingham,Nottingham
E02006835,E02002899,20,0,0,0,2,0,0,15,1,2,0,0,Nottingham,Nottingham
E02006835,E02006834,32,0,0,0,3,0,0,17,4,1,7,0,Nottingham,Nottingham
E02006835,E02006835,101,0,1,0,6,0,1,42,6,1,44,0,Nottingham,Nottingham
E02006835,E02006904,173,0,22,3,67,0,0,73,6,1,0,1,Nottingham,Nottingham
E02006835,E02006905,63,0,1,0,22,0,0,37,3,0,0,0,Nottingham,Nottingham
E02006904,E02002872,15,0,3,0,2,0,0,8,1,0,1,0,Nottingham,Nottingham
E02006904,E02002874,37,0,0,0,21,0,0,9,1,1,5,0,Nottingham,Nottingham
E02006904,E02002879,16,0,0,0,2,0,0,11,1,1,1,0,Nottingham,Nottingham
E02006904,E02002884,26,0,3,0,3,0,0,13,1,0,6,0,Nottingham,Nottingham
E02006904,E02002885,14,0,9,0,1,0,0,4,0,0,0,0,Nottingham,Nottingham
E02006904,E02002886,15,0,0,0,10,0,0,4,0,1,0,0,Nottingham,Nottingham
E02006904,E02002887,19,0,0,0,10,0,0,6,1,1,1,0,Nottingham,Nottingham
E02006904,E02002889,163,0,4,0,14,2,0,20,1,4,116,2,Nottingham,Nottingham
E02006904,E02002890,161,0,0,2,25,0,2,9,1,4,118,0,Nottingham,Nottingham
E02006904,E02002892,13,0,0,0,6,0,0,6,0,1,0,0,Nottingham,Nottingham
E02006904,E02002893,24,0,0,0,5,0,1,13,3,0,2,0,Nottingham,Nottingham
E02006904,E02002895,131,0,1,1,5,0,0,15,2,6,101,0,Nottingham,Nottingham
E02006904,E02002896,62,0,0,1,2,0,0,12,2,14,31,0,Nottingham,Nottingham
E02006904,E02002898,163,0,0,2,63,4,0,42,3,22,26,1,Nottingham,Nottingham
E02006904,E02002899,120,0,0,1,65,0,1,27,2,14,9,1,Nottingham,Nottingham
E02006904,E02006904,775,0,4,7,71,2,2,58,6,16,606,3,Nottingham,Nottingham
E02006904,E02006905,153,0,3,2,34,0,1,33,3,14,63,0,Nottingham,Nottingham
E02006905,E02002869,13,0,0,0,4,0,0,4,2,0,3,0,Nottingham,Nottingham
E02006905,E02002872,24,0,3,0,3,0,3,11,0,0,4,0,Nottingham,Nottingham
E02006905,E02002874,37,0,0,2,8,0,0,19,4,0,3,1,Nottingham,Nottingham
E02006905,E02002877,11,0,1,0,1,0,0,8,1,0,0,0,Nottingham,Nottingham
E02006905,E02002879,22,0,3,0,7,0,0,7,1,0,2,2,Nottingham,Nottingham
E02006905,E02002881,14,0,0,0,3,0,0,7,0,0,4,0,Nottingham,Nottingham
E02006905,E02002884,20,0,0,0,5,0,0,13,0,0,2,0,Nottingham,Nottingham
E02006905,E02002885,14,0,1,0,5,0,0,7,0,0,1,0,Nottingham,Nottingham
E02006905,E02002887,19,0,0,0,12,1,0,4,0,0,2,0,Nottingham,Nottingham
E02006905,E02002888,13,0,0,0,4,0,0,4,0,2,3,0,Nottingham,Nottingham
E02006905,E02002889,85,0,5,2,22,8,0,15,1,6,25,1,Nottingham,Nottingham
E02006905,E02002890,85,0,0,0,28,2,0,7,1,8,38,1,Nottingham,Nottingham
E02006905,E02002892,18,0,1,0,6,0,0,10,0,0,1,0,Nottingham,Nottingham
E02006905,E02002893,25,0,0,0,7,0,0,9,3,1,5,0,Nottingham,Nottingham
E02006905,E02002895,80,0,0,0,12,0,0,11,1,6,50,0,Nottingham,Nottingham
E02006905,E02002896,55,0,0,0,7,3,0,20,2,1,22,0,Nottingham,Nottingham
E02006905,E02002898,176,0,0,0,36,0,2,55,9,32,41,1,Nottingham,Nottingham
E02006905,E02002899,68,0,0,1,9,0,0,25,1,11,20,1,Nottingham,Nottingham
E02006905,E02006904,389,0,4,3,58,1,2,50,14,24,230,3,Nottingham,Nottingham
E02006905,E02006905,361,0,1,1,41,1,1,81,10,29,196,0,Nottingham,Nottingham
