Area of residence,Area of workplace,All categories: Method of travel to work,Work mainly at or from home,"Underground, metro, light rail, tram",Train,"Bus, minibus or coach",Taxi,"Motorcycle, scooter or moped",Driving a car or van,Passenger in a car or van,Bicycle,On foot,Other method of travel to work,dist,slope,perc_cycle,prob_cycle,performance,cycle_added_weighted,potential_demand,cycle_fraction,dist2,distance_groups,distance_groups_comb
E02001852,E02006895,12,0,0,1,4,0,0,7,0,0,0,0,7496.189933943202,0.01818630562143592,0,0.07455210906648133,0,1,1,0.08333333333333333,7.496189933943202,7-8 km,6-8 km
E02001852,E02006896,61,0,0,15,23,1,0,19,2,0,1,0,7057.504862596423,0.018826645965326613,0,0.07883414579609321,0,5,5,0.08196721311475409,7.0575048625964225,7-8 km,6-8 km
E02001852,E02006897,20,0,0,3,9,0,0,5,2,1,0,0,7847.246804982805,0.019964934085579963,0.05,0.07114020526058432,0.7028374435644597,1,2,0.1,7.847246804982805,7-8 km,6-8 km
E02001852,E02006898,33,0,0,3,13,0,0,10,5,0,2,0,7426.408086146859,0.020785094360990537,0,0.07514956172229253,0,2,2,0.06060606060606061,7.426408086146859,7-8 km,6-8 km
E02001852,E02006900,32,0,0,0,10,0,0,19,2,0,1,0,6611.52120727984,0.019283678830307596,0,0.08326893589701415,0,3,3,0.09375,6.61152120727984,6-7 km,6-8 km
E02001852,E02006901,12,0,0,0,2,0,0,10,0,0,0,0,9855.494207492782,0.020613080278771824,0,0.05398526127249879,0,1,1,0.08333333333333333,9.855494207492782,9-10 km,8-10 km
E02001854,E02001843,15,0,0,0,1,0,0,13,0,0,1,0,6068.906219499081,0.02118306169919767,0,0.08863273092209915,0,1,1,0.06666666666666667,6.068906219499081,6-7 km,6-8 km
E02001854,E02001846,19,0,0,0,1,0,0,15,2,0,1,0,2753.975700997174,0.018539941966050823,0,0.10929856472550854,0,2,2,0.10526315789473684,2.753975700997174,2-3 km,2-4 km
E02001854,E02001848,15,0,0,0,1,0,0,12,1,1,0,0,4771.784734486526,0.021411275964878212,0.06666666666666667,0.10074420868234829,0.6617419258001234,1,2,0.13333333333333333,4.771784734486526,4-5 km,4-6 km
E02001854,E02001849,149,0,1,3,13,0,1,50,4,3,74,0,2111.2829861970868,0.019817030673083106,0.020134228187919462,0.10558890116896609,0.19068508114977112,15,18,0.12080536912751678,2.1112829861970868,2-3 km,2-4 km
E02001854,E02001850,16,0,0,2,3,0,0,9,1,0,1,0,9016.424649935836,0.01864855725709708,0,0.060721155079825694,0,1,1,0.0625,9.016424649935836,9-10 km,8-10 km
E02001854,E02001851,67,0,0,0,6,3,0,26,6,2,24,0,1400.4895616763108,0.0176018963742741,0.029850746268656716,0.09488418700565168,0.3146019079752318,6,8,0.11940298507462686,1.400489561676311,1-2 km,0-2 km
E02001854,E02001852,15,0,0,0,1,0,0,11,2,0,1,0,2723.621280840564,0.019545201154711672,0,0.10918541263977018,0,2,2,0.13333333333333333,2.7236212808405638,2-3 km,2-4 km
E02001854,E02001854,230,0,0,2,9,4,0,106,12,6,90,1,0,0.02450537142955845,0.02608695652173913,0.02135315961372015,1.2216907002829385,5,11,0.04782608695652174,0,NA,NA
E02001854,E02001855,103,0,0,0,14,0,2,45,10,12,20,0,3082.1782888658636,0.020659739610613157,0.11650485436893204,0.10949099087691963,1.0640588183177262,10,22,0.21359223300970873,3.0821782888658635,3-4 km,2-4 km
E02001854,E02001856,25,0,0,0,4,1,0,16,2,1,1,0,2407.929607718574,0.02046907789655463,0.04,0.10783586635866649,0.3709340996710535,3,4,0.16,2.407929607718574,2-3 km,2-4 km
