Area of residence,Area of workplace,All categories: Method of travel to work,Work mainly at or from home,"Underground, metro, light rail, tram",Train,"Bus, minibus or coach",Taxi,"Motorcycle, scooter or moped",Driving a car or van,Passenger in a car or van,Bicycle,On foot,Other method of travel to work,city_origin,city_dest
E02001055,E02001050,69,0,0,0,17,0,0,38,7,3,4,0,Manchester,Manchester
E02001055,E02001051,19,0,0,0,3,1,1,8,1,2,3,0,Manchester,Manchester
E02001055,E02001052,18,0,0,0,5,0,0,12,1,0,0,0,Manchester,Manchester
E02001055,E02001053,35,0,0,1,5,3,0,17,2,2,5,0,Manchester,Manchester
E02001055,E02001055,368,0,1,2,35,2,3,116,33,17,158,1,Manchester,Manchester
E02001055,E02001056,52,0,0,0,10,1,0,19,1,4,16,1,Manchester,Manchester
E02001055,E02001057,32,0,0,0,9,0,0,18,4,1,0,0,Manchester,Manchester
E02001055,E02001059,92,0,0,0,13,6,0,40,18,7,8,0,Manchester,Manchester
E02001055,E02001061,28,0,0,1,7,0,0,12,7,0,1,0,Manchester,Manchester
E02001055,E02001062,72,0,0,0,16,0,0,44,6,2,4,0,Manchester,Manchester
E02001055,E02001063,28,0,0,0,5,1,0,20,0,1,1,0,Manchester,Manchester
E02001055,E02001064,28,0,0,0,2,0,1,16,3,4,2,0,Manchester,Manchester
E02001055,E02001066,54,0,0,0,19,0,0,27,3,2,3,0,Manchester,Manchester
E02001055,E02001070,11,0,0,0,2,0,0,6,0,1,2,0,Manchester,Manchester
E02001055,E02001259,19,0,0,0,5,0,0,10,3,1,0,0,Manchester,Manchester
E02001055,E02006902,251,0,1,0,125,3,1,78,24,13,6,0,Manchester,Manchester
E02001055,E02006912,140,0,0,2,68,0,1,48,14,3,4,0,Manchester,Manchester
E02001055,E02006913,34,0,0,1,12,1,0,13,4,1,2,0,Manchester,Manchester
E02001055,E02006914,32,0,0,0,15,0,0,13,3,0,1,0,Manchester,Manchester
E02001055,E02006915,19,0,0,0,3,0,0,12,2,2,0,0,Manchester,Manchester
E02001055,E02006917,73,0,0,0,41,0,0,25,4,2,1,0,Manchester,Manchester
E02001056,E02001049,11,0,0,0,3,0,0,4,1,0,3,0,Manchester,Manchester
E02001056,E02001050,20,0,0,0,11,0,0,4,3,1,1,0,Manchester,Manchester
E02001056,E02001052,16,0,0,0,2,0,0,11,1,0,2,0,Manchester,Manchester
E02001056,E02001053,11,0,0,0,2,0,0,6,1,0,2,0,Manchester,Manchester
E02001056,E02001055,120,0,0,0,11,0,1,41,9,7,50,1,Manchester,Manchester
E02001056,E02001056,120,0,0,0,18,1,1,28,4,1,67,0,Manchester,Manchester
E02001056,E02001057,37,0,0,1,12,0,0,17,1,0,6,0,Manchester,Manchester
E02001056,E02001059,192,0,0,2,29,12,1,67,13,4,64,0,Manchester,Manchester
E02001056,E02001061,56,0,0,0,8,7,0,27,3,3,8,0,Manchester,Manchester
E02001056,E02001062,81,0,1,0,26,0,0,36,9,6,3,0,Manchester,Manchester
E02001056,E02001063,15,0,0,0,4,0,0,8,3,0,0,0,Manchester,Manchester
E02001056,E02001064,31,0,0,0,8,1,0,8,2,2,10,0,Manchester,Manchester
E02001056,E02001066,42,0,0,0,20,0,0,14,4,3,1,0,Manchester,Manchester
E02001056,E02001070,14,0,0,0,2,0,0,10,2,0,0,0,Manchester,Manchester
E02001056,E02001083,14,0,0,0,4,0,0,10,0,0,0,0,Manchester,Manchester
E02001056,E02001259,18,0,0,0,1,1,0,12,1,1,2,0,Manchester,Manchester
E02001056,E02006902,192,0,0,1,126,2,2,40,8,6,7,0,Manchester,Manchester
E02001056,E02006912,98,0,0,1,46,3,0,35,3,5,4,1,Manchester,Manchester
E02001056,E02006913,24,0,0,0,11,1,0,6,5,0,1,0,Manchester,Manchester
E02001056,E02006914,19,0,0,0,13,0,0,6,0,0,0,0,Manchester,Manchester
E02001056,E02006915,12,0,0,0,2,0,0,8,0,1,0,1,Manchester,Manchester
E02001056,E02006917,46,0,0,1,29,0,0,12,3,0,1,0,Manchester,Manchester
E02001057,E02001050,40,0,2,0,14,0,1,17,0,2,4,0,Manchester,Manchester
E02001057,E02001052,19,0,2,2,5,0,0,5,1,1,2,1,Manchester,Manchester
E02001057,E02001055,48,0,0,0,5,1,0,19,2,5,16,0,Manchester,Manchester
E02001057,E02001056,22,0,0,0,7,0,0,1,0,0,14,0,Manchester,Manchester
E02001057,E02001057,150,0,1,2,18,1,1,39,6,5,77,0,Manchester,Manchester
E02001057,E02001059,91,0,0,0,12,2,0,40,7,7,22,1,Manchester,Manchester
E02001057,E02001061,23,0,0,0,5,0,0,14,1,1,2,0,Manchester,Manchester
E02001057,E02001062,119,0,1,1,20,0,0,36,6,10,45,0,Manchester,Manchester
E02001057,E02001063,21,0,0,0,5,0,0,8,0,2,6,0,Manchester,Manchester
E02001057,E02001064,23,0,0,0,9,1,0,10,2,0,1,0,Manchester,Manchester
E02001057,E02001066,72,0,0,1,20,1,0,27,8,7,8,0,Manchester,Manchester
E02001057,E02001070,22,0,0,0,6,0,1,9,3,0,3,0,Manchester,Manchester
E02001057,E02001077,12,0,0,0,2,0,0,7,2,0,1,0,Manchester,Manchester
E02001057,E02001082,16,0,0,0,6,0,0,9,1,0,0,0,Manchester,Manchester
E02001057,E02001083,13,0,0,0,6,0,0,4,0,1,2,0,Manchester,Manchester
E02001057,E02001089,15,0,0,3,1,0,0,8,1,1,1,0,Manchester,Manchester
E02001057,E02001259,19,0,2,1,5,0,1,8,0,0,2,0,Manchester,Manchester
E02001057,E02001262,11,0,6,0,1,0,0,3,0,0,1,0,Manchester,Manchester
E02001057,E02006902,579,0,4,13,114,6,0,57,11,20,353,1,Manchester,Manchester
E02001057,E02006912,393,0,2,8,50,1,0,35,5,17,275,0,Manchester,Manchester
E02001057,E02006913,43,0,0,0,7,0,0,19,2,1,14,0,Manchester,Manchester
E02001057,E02006914,89,0,1,0,12,2,0,7,2,4,61,0,Manchester,Manchester
E02001057,E02006915,19,0,0,1,3,0,0,11,1,0,3,0,Manchester,Manchester
E02001057,E02006917,136,0,3,2,21,1,1,16,1,9,82,0,Manchester,Manchester
E02001059,E02001046,13,0,0,0,4,1,0,4,0,3,1,0,Manchester,Manchester
E02001059,E02001050,24,0,0,0,3,0,0,16,3,0,2,0,Manchester,Manchester
E02001059,E02001051,11,0,0,0,1,0,0,8,1,0,1,0,Manchester,Manchester
E02001059,E02001052,16,0,1,0,6,0,1,6,0,1,1,0,Manchester,Manchester
E02001059,E02001055,54,0,0,0,5,4,0,20,3,9,12,1,Manchester,Manchester
E02001059,E02001056,50,0,0,0,4,0,0,13,2,0,29,2,Manchester,Manchester
E02001059,E02001057,45,0,0,0,8,0,0,18,2,1,16,0,Manchester,Manchester
E02001059,E02001059,382,0,0,0,53,3,2,102,17,10,194,1,Manchester,Manchester
E02001059,E02001061,102,0,0,2,14,3,0,41,2,2,38,0,Manchester,Manchester
E02001059,E02001062,115,0,0,0,35,0,1,56,12,2,9,0,Manchester,Manchester
E02001059,E02001063,42,0,0,0,13,1,0,19,4,1,2,2,Manchester,Manchester
E02001059,E02001064,56,0,0,0,9,0,0,27,2,6,12,0,Manchester,Manchester
E02001059,E02001065,24,0,0,0,7,0,0,8,1,3,5,0,Manchester,Manchester
E02001059,E02001066,69,0,0,0,32,0,0,26,5,1,5,0,Manchester,Manchester
E02001059,E02001067,12,0,0,0,2,0,0,7,0,0,3,0,Manchester,Manchester
E02001059,E02001070,17,0,0,0,4,0,1,9,2,1,0,0,Manchester,Manchester
E02001059,E02001076,11,0,0,0,3,0,0,7,0,1,0,0,Manchester,Manchester
E02001059,E02001083,19,0,0,0,4,0,0,13,1,1,0,0,Manchester,Manchester
E02001059,E02001089,21,0,0,1,9,0,0,8,1,0,2,0,Manchester,Manchester
E02001059,E02001259,24,0,0,0,8,0,0,16,0,0,0,0,Manchester,Manchester
E02001059,E02001262,13,0,1,0,5,0,0,6,1,0,0,0,Manchester,Manchester
E02001059,E02006902,307,0,2,1,198,1,0,62,9,7,27,0,Manchester,Manchester
E02001059,E02006912,237,0,3,6,112,1,2,56,5,16,36,0,Manchester,Manchester
E02001059,E02006913,42,0,0,0,15,1,0,18,2,3,1,2,Manchester,Manchester
E02001059,E02006914,51,0,0,0,29,0,0,12,2,2,6,0,Manchester,Manchester
E02001059,E02006915,27,0,0,0,11,0,0,12,3,0,1,0,Manchester,Manchester
E02001059,E02006917,108,0,1,0,59,1,1,22,5,5,14,0,Manchester,Manchester
E02001061,E02001050,19,0,0,0,4,0,0,14,0,0,1,0,Manchester,Manchester
E02001061,E02001055,25,0,0,0,7,0,0,12,4,0,1,1,Manchester,Manchester
E02001061,E02001056,22,0,0,0,0,0,0,9,1,1,11,0,Manchester,Manchester
E02001061,E02001057,29,0,0,0,4,0,0,20,2,1,2,0,Manchester,Manchester
E02001061,E02001059,193,0,1,0,35,5,0,79,15,15,42,1,Manchester,Manchester
E02001061,E02001061,211,0,0,4,20,2,1,56,9,7,108,4,Manchester,Manchester
E02001061,E02001062,112,0,0,4,39,0,0,53,8,3,5,0,Manchester,Manchester
E02001061,E02001063,40,0,0,1,15,0,0,20,0,1,3,0,Manchester,Manchester
E02001061,E02001064,83,0,0,2,21,0,0,21,4,5,30,0,Manchester,Manchester
E02001061,E02001065,31,0,0,0,6,0,0,10,6,0,9,0,Manchester,Manchester
E02001061,E02001066,91,0,0,0,32,0,0,48,5,3,3,0,Manchester,Manchester
E02001061,E02001067,27,0,0,0,7,0,0,7,1,1,11,0,Manchester,Manchester
E02001061,E02001070,13,0,0,1,4,0,0,8,0,0,0,0,Manchester,Manchester
E02001061,E02001071,22,0,0,0,12,0,0,7,0,0,3,0,Manchester,Manchester
E02001061,E02001073,14,0,0,0,9,0,0,4,0,0,1,0,Manchester,Manchester
E02001061,E02001075,17,0,0,0,2,1,0,12,1,0,1,0,Manchester,Manchester
E02001061,E02001082,12,0,0,0,7,1,0,3,1,0,0,0,Manchester,Manchester
E02001061,E02001083,14,0,0,0,6,0,0,8,0,0,0,0,Manchester,Manchester
E02001061,E02001085,16,0,0,0,9,0,0,5,1,0,1,0,Manchester,Manchester
E02001061,E02001189,19,0,0,0,8,0,0,10,1,0,0,0,Manchester,Manchester
E02001061,E02001242,17,0,0,0,5,0,0,3,1,1,7,0,Manchester,Manchester
E02001061,E02001247,18,0,0,0,8,0,0,9,0,1,0,0,Manchester,Manchester
E02001061,E02001259,26,0,0,0,7,0,1,17,0,0,1,0,Manchester,Manchester
E02001061,E02001262,14,0,0,0,4,0,0,9,1,0,0,0,Manchester,Manchester
E02001061,E02006902,197,0,2,11,127,2,0,36,6,4,9,0,Manchester,Manchester
E02001061,E02006912,136,0,0,19,67,0,0,35,8,3,4,0,Manchester,Manchester
E02001061,E02006913,16,0,0,0,2,0,0,11,0,1,1,1,Manchester,Manchester
E02001061,E02006914,42,0,0,5,24,0,0,12,0,1,0,0,Manchester,Manchester
E02001061,E02006915,12,0,1,0,1,0,0,5,2,1,1,1,Manchester,Manchester
E02001061,E02006917,56,0,2,6,31,0,0,15,0,0,2,0,Manchester,Manchester
E02001062,E02001057,17,0,0,0,6,0,0,7,0,1,3,0,Manchester,Manchester
E02001062,E02001059,29,0,0,1,5,0,0,14,1,2,2,4,Manchester,Manchester
E02001062,E02001061,22,0,0,0,12,0,0,6,1,2,1,0,Manchester,Manchester
E02001062,E02001062,307,0,0,1,42,0,0,41,3,12,204,4,Manchester,Manchester
E02001062,E02001063,63,0,0,0,7,0,0,18,2,3,33,0,Manchester,Manchester
E02001062,E02001064,80,0,0,0,28,1,0,31,6,1,12,1,Manchester,Manchester
E02001062,E02001066,193,0,0,0,24,0,1,24,6,7,131,0,Manchester,Manchester
E02001062,E02001069,17,0,0,0,4,0,0,9,1,0,3,0,Manchester,Manchester
E02001062,E02001070,31,0,2,0,9,0,0,14,1,2,3,0,Manchester,Manchester
E02001062,E02001071,16,0,0,0,6,0,0,7,0,0,3,0,Manchester,Manchester
E02001062,E02001073,14,0,0,2,7,0,0,4,1,0,0,0,Manchester,Manchester
E02001062,E02001076,17,0,0,0,7,0,0,8,0,0,2,0,Manchester,Manchester
E02001062,E02001080,11,0,0,0,9,0,0,1,0,0,1,0,Manchester,Manchester
E02001062,E02001083,16,0,0,0,2,0,0,9,3,0,2,0,Manchester,Manchester
E02001062,E02001086,11,0,0,0,8,1,0,2,0,0,0,0,Manchester,Manchester
E02001062,E02001089,31,0,0,0,18,0,0,10,0,1,2,0,Manchester,Manchester
E02001062,E02001188,12,0,0,0,3,0,0,9,0,0,0,0,Manchester,Manchester
E02001062,E02001259,17,0,0,0,8,0,0,7,0,1,1,0,Manchester,Manchester
E02001062,E02001262,11,0,0,0,10,0,0,1,0,0,0,0,Manchester,Manchester
E02001062,E02006902,195,0,1,2,100,2,0,26,1,14,49,0,Manchester,Manchester
E02001062,E02006912,187,0,1,2,71,1,1,18,5,14,74,0,Manchester,Manchester
E02001062,E02006913,20,0,1,1,6,1,0,7,1,0,3,0,Manchester,Manchester
E02001062,E02006914,44,0,0,2,8,0,0,2,0,3,29,0,Manchester,Manchester
E02001062,E02006915,12,0,0,0,2,0,1,9,0,0,0,0,Manchester,Manchester
E02001062,E02006917,67,0,0,1,27,1,0,11,3,1,23,0,Manchester,Manchester
E02001063,E02001050,11,0,0,0,6,0,0,4,0,0,1,0,Manchester,Manchester
E02001063,E02001055,15,0,0,0,8,0,0,4,0,1,2,0,Manchester,Manchester
E02001063,E02001057,22,0,1,0,4,0,0,9,2,1,4,1,Manchester,Manchester
E02001063,E02001059,21,0,0,0,6,0,1,9,1,4,0,0,Manchester,Manchester
E02001063,E02001061,12,0,0,0,3,0,0,8,1,0,0,0,Manchester,Manchester
E02001063,E02001062,261,0,0,0,27,1,2,35,2,29,163,2,Manchester,Manchester
E02001063,E02001063,208,0,0,1,28,0,0,27,0,12,139,1,Manchester,Manchester
E02001063,E02001064,16,0,0,1,3,0,0,7,0,1,4,0,Manchester,Manchester
E02001063,E02001066,73,0,0,1,19,3,0,18,2,2,28,0,Manchester,Manchester
E02001063,E02001068,17,0,0,0,3,0,0,8,0,0,6,0,Manchester,Manchester
E02001063,E02001069,27,0,0,0,2,0,0,9,0,2,14,0,Manchester,Manchester
E02001063,E02001070,20,0,0,0,5,0,0,10,0,1,4,0,Manchester,Manchester
E02001063,E02001073,23,0,0,0,8,0,0,8,1,0,6,0,Manchester,Manchester
E02001063,E02001074,11,0,0,0,3,0,0,6,0,1,1,0,Manchester,Manchester
E02001063,E02001076,20,0,0,0,9,0,0,5,0,0,6,0,Manchester,Manchester
E02001063,E02001082,16,0,0,0,6,0,0,5,0,2,3,0,Manchester,Manchester
E02001063,E02001083,18,0,0,0,9,0,0,8,0,0,1,0,Manchester,Manchester
E02001063,E02001087,13,0,0,0,5,0,0,7,0,0,1,0,Manchester,Manchester
E02001063,E02001089,21,0,0,0,9,1,0,11,0,0,0,0,Manchester,Manchester
E02001063,E02001259,37,0,0,1,11,0,0,7,0,4,14,0,Manchester,Manchester
E02001063,E02001262,21,0,0,0,6,0,0,13,1,0,1,0,Manchester,Manchester
E02001063,E02006902,412,0,3,4,170,1,0,32,5,19,177,1,Manchester,Manchester
E02001063,E02006912,239,0,0,2,87,1,1,28,3,21,94,2,Manchester,Manchester
E02001063,E02006914,135,0,2,1,26,3,0,14,0,8,80,1,Manchester,Manchester
E02001063,E02006915,14,0,0,0,6,0,0,5,1,0,2,0,Manchester,Manchester
E02001063,E02006916,22,0,0,1,1,2,0,5,0,0,13,0,Manchester,Manchester
E02001063,E02006917,160,0,0,0,47,2,0,17,4,8,82,0,Manchester,Manchester
E02001064,E02001052,12,0,1,0,1,0,0,8,1,0,0,1,Manchester,Manchester
E02001064,E02001055,23,0,0,0,9,0,0,12,0,0,2,0,Manchester,Manchester
E02001064,E02001057,32,0,0,0,9,2,0,14,3,2,2,0,Manchester,Manchester
E02001064,E02001059,63,0,0,0,13,2,0,21,5,5,14,3,Manchester,Manchester
E02001064,E02001061,39,0,0,0,8,3,0,9,1,0,18,0,Manchester,Manchester
E02001064,E02001062,164,0,0,0,54,2,0,55,8,6,38,1,Manchester,Manchester
E02001064,E02001063,36,0,0,0,17,1,0,13,2,1,2,0,Manchester,Manchester
E02001064,E02001064,206,0,0,0,32,2,0,59,7,10,94,2,Manchester,Manchester
E02001064,E02001065,11,0,0,0,0,0,0,6,0,0,5,0,Manchester,Manchester
E02001064,E02001066,140,0,0,0,36,0,1,58,13,2,29,1,Manchester,Manchester
E02001064,E02001067,24,0,0,0,5,0,0,8,1,2,8,0,Manchester,Manchester
E02001064,E02001068,13,0,0,0,2,0,0,10,0,1,0,0,Manchester,Manchester
E02001064,E02001069,12,0,0,0,3,1,0,4,1,2,1,0,Manchester,Manchester
E02001064,E02001070,33,0,0,0,7,0,0,13,4,3,3,3,Manchester,Manchester
E02001064,E02001071,41,0,0,0,5,0,0,13,1,3,19,0,Manchester,Manchester
E02001064,E02001073,15,0,0,0,4,0,0,10,0,0,1,0,Manchester,Manchester
E02001064,E02001075,42,0,0,0,13,0,1,17,2,3,5,1,Manchester,Manchester
E02001064,E02001076,15,0,0,0,4,0,0,6,0,4,1,0,Manchester,Manchester
E02001064,E02001078,14,0,0,0,8,0,0,4,1,0,1,0,Manchester,Manchester
E02001064,E02001082,25,0,0,0,5,1,0,16,2,0,1,0,Manchester,Manchester
E02001064,E02001085,13,0,0,0,2,0,0,5,2,1,3,0,Manchester,Manchester
E02001064,E02001089,15,0,0,0,4,0,0,7,1,0,1,2,Manchester,Manchester
E02001064,E02001189,11,0,0,0,2,0,0,6,3,0,0,0,Manchester,Manchester
E02001064,E02001259,32,0,0,0,8,0,0,17,3,0,4,0,Manchester,Manchester
E02001064,E02006902,193,0,3,0,132,1,0,39,3,4,11,0,Manchester,Manchester
E02001064,E02006912,124,0,1,1,62,5,1,39,2,4,8,1,Manchester,Manchester
E02001064,E02006913,22,0,0,0,5,0,0,14,1,2,0,0,Manchester,Manchester
E02001064,E02006914,37,0,0,1,18,0,0,13,3,0,2,0,Manchester,Manchester
E02001064,E02006915,23,0,0,0,5,0,0,17,1,0,0,0,Manchester,Manchester
E02001064,E02006917,66,0,0,2,48,0,0,12,0,0,3,1,Manchester,Manchester
E02001065,E02001050,13,0,0,0,4,0,0,8,1,0,0,0,Manchester,Manchester
E02001065,E02001052,17,0,0,1,1,0,0,14,0,0,1,0,Manchester,Manchester
E02001065,E02001055,29,0,0,0,2,0,0,23,0,1,3,0,Manchester,Manchester
E02001065,E02001056,11,0,0,0,1,0,0,9,0,0,1,0,Manchester,Manchester
E02001065,E02001057,21,0,0,0,2,0,0,16,2,0,1,0,Manchester,Manchester
E02001065,E02001059,117,0,0,2,33,3,2,38,3,1,33,2,Manchester,Manchester
E02001065,E02001061,171,0,0,1,27,2,0,47,7,5,82,0,Manchester,Manchester
E02001065,E02001062,138,0,0,1,39,1,3,79,8,5,2,0,Manchester,Manchester
E02001065,E02001063,41,0,0,0,14,0,0,25,0,2,0,0,Manchester,Manchester
E02001065,E02001064,137,0,0,0,29,2,1,52,9,9,34,1,Manchester,Manchester
E02001065,E02001065,113,0,0,1,21,1,0,20,2,2,66,0,Manchester,Manchester
E02001065,E02001066,85,0,0,0,28,0,0,46,6,3,2,0,Manchester,Manchester
E02001065,E02001067,43,0,0,0,9,0,1,10,4,3,16,0,Manchester,Manchester
E02001065,E02001069,11,0,0,0,1,0,0,10,0,0,0,0,Manchester,Manchester
E02001065,E02001070,33,0,0,0,8,0,0,15,5,4,0,1,Manchester,Manchester
E02001065,E02001071,22,0,0,0,7,1,0,8,3,1,2,0,Manchester,Manchester
E02001065,E02001073,12,0,0,0,7,0,0,3,0,0,2,0,Manchester,Manchester
E02001065,E02001074,12,0,0,0,4,0,0,8,0,0,0,0,Manchester,Manchester
E02001065,E02001075,24,0,0,0,7,0,0,12,1,3,1,0,Manchester,Manchester
E02001065,E02001078,16,0,0,0,11,0,0,4,0,1,0,0,Manchester,Manchester
E02001065,E02001082,22,0,0,0,5,0,0,13,1,0,3,0,Manchester,Manchester
E02001065,E02001083,17,0,0,0,9,0,0,7,1,0,0,0,Manchester,Manchester
E02001065,E02001086,12,0,0,0,7,0,1,3,0,0,1,0,Manchester,Manchester
E02001065,E02001089,18,0,0,0,3,0,0,13,0,2,0,0,Manchester,Manchester
E02001065,E02001188,26,0,0,0,9,0,0,13,2,2,0,0,Manchester,Manchester
E02001065,E02001189,30,0,0,0,12,0,0,16,2,0,0,0,Manchester,Manchester
E02001065,E02001247,15,0,0,0,1,0,0,12,2,0,0,0,Manchester,Manchester
E02001065,E02001259,34,0,0,0,10,0,0,16,3,2,2,1,Manchester,Manchester
E02001065,E02006902,204,0,0,12,127,0,1,52,5,2,4,1,Manchester,Manchester
E02001065,E02006912,144,0,0,16,69,0,0,42,7,5,4,1,Manchester,Manchester
E02001065,E02006913,13,0,0,0,4,0,0,7,1,0,1,0,Manchester,Manchester
E02001065,E02006914,50,0,0,2,29,0,0,11,6,1,1,0,Manchester,Manchester
E02001065,E02006915,16,0,0,0,5,0,1,7,3,0,0,0,Manchester,Manchester
E02001065,E02006917,82,0,0,4,49,0,1,20,2,1,5,0,Manchester,Manchester
E02001066,E02001050,11,0,1,0,2,0,0,8,0,0,0,0,Manchester,Manchester
E02001066,E02001057,13,0,0,0,1,0,0,6,2,1,3,0,Manchester,Manchester
E02001066,E02001059,27,0,0,0,5,2,0,12,0,2,6,0,Manchester,Manchester
E02001066,E02001061,15,0,0,0,1,1,0,10,1,0,2,0,Manchester,Manchester
E02001066,E02001062,270,0,0,0,57,1,0,43,11,30,128,0,Manchester,Manchester
E02001066,E02001063,103,0,1,3,23,0,0,19,0,15,42,0,Manchester,Manchester
E02001066,E02001064,83,0,0,0,11,0,0,29,4,6,33,0,Manchester,Manchester
E02001066,E02001066,225,0,0,1,35,2,0,31,14,5,137,0,Manchester,Manchester
E02001066,E02001068,14,0,0,0,4,0,0,6,0,0,3,1,Manchester,Manchester
E02001066,E02001069,25,0,0,0,3,0,0,11,1,0,10,0,Manchester,Manchester
E02001066,E02001070,70,0,0,0,6,0,0,22,3,6,32,1,Manchester,Manchester
E02001066,E02001071,25,0,0,1,7,0,0,4,1,1,11,0,Manchester,Manchester
E02001066,E02001073,21,0,0,0,9,1,0,6,2,1,2,0,Manchester,Manchester
E02001066,E02001075,50,0,0,0,11,2,0,22,1,2,12,0,Manchester,Manchester
E02001066,E02001076,27,0,0,0,15,0,0,3,0,3,6,0,Manchester,Manchester
E02001066,E02001078,15,0,0,0,8,0,0,1,3,2,1,0,Manchester,Manchester
E02001066,E02001080,22,0,0,0,12,0,0,6,0,2,2,0,Manchester,Manchester
E02001066,E02001082,17,0,0,0,4,0,0,8,0,3,2,0,Manchester,Manchester
E02001066,E02001083,14,0,0,0,6,0,0,4,1,2,1,0,Manchester,Manchester
E02001066,E02001085,13,0,0,0,2,0,0,5,2,0,4,0,Manchester,Manchester
E02001066,E02001087,15,0,0,0,5,1,0,5,0,2,2,0,Manchester,Manchester
E02001066,E02001089,26,0,0,0,13,0,0,10,0,1,0,2,Manchester,Manchester
E02001066,E02001259,11,0,0,0,3,1,0,3,0,0,4,0,Manchester,Manchester
E02001066,E02006902,344,0,1,4,242,2,0,40,3,28,24,0,Manchester,Manchester
E02001066,E02006912,202,0,1,7,101,2,1,32,5,19,34,0,Manchester,Manchester
E02001066,E02006913,19,0,0,0,10,0,0,8,1,0,0,0,Manchester,Manchester
E02001066,E02006914,63,0,1,0,28,2,0,3,0,11,18,0,Manchester,Manchester
E02001066,E02006915,23,0,0,0,11,0,0,11,1,0,0,0,Manchester,Manchester
E02001066,E02006917,99,0,2,0,61,0,2,14,3,4,13,0,Manchester,Manchester
E02001067,E02001050,11,0,0,0,3,0,0,5,2,0,1,0,Manchester,Manchester
E02001067,E02001056,13,0,0,0,3,0,0,9,0,0,1,0,Manchester,Manchester
E02001067,E02001057,12,0,0,0,3,0,0,5,2,1,1,0,Manchester,Manchester
E02001067,E02001059,60,0,0,1,18,0,0,29,1,4,5,2,Manchester,Manchester
E02001067,E02001061,120,0,0,0,23,6,1,42,5,3,40,0,Manchester,Manchester
E02001067,E02001062,123,0,0,0,54,1,0,54,4,6,4,0,Manchester,Manchester
E02001067,E02001063,28,0,0,0,17,0,0,9,1,0,1,0,Manchester,Manchester
E02001067,E02001064,189,0,0,0,26,3,0,51,13,10,85,1,Manchester,Manchester
E02001067,E02001065,30,0,0,0,6,0,0,7,1,3,13,0,Manchester,Manchester
E02001067,E02001066,123,0,0,0,48,2,4,46,14,3,6,0,Manchester,Manchester
E02001067,E02001067,123,0,0,0,25,2,0,28,6,5,57,0,Manchester,Manchester
E02001067,E02001070,35,0,0,0,14,0,0,16,2,0,3,0,Manchester,Manchester
E02001067,E02001071,33,0,0,0,6,3,0,11,1,1,11,0,Manchester,Manchester
E02001067,E02001073,11,0,0,1,5,0,0,4,1,0,0,0,Manchester,Manchester
E02001067,E02001074,11,0,0,0,6,0,0,3,1,0,1,0,Manchester,Manchester
E02001067,E02001075,36,0,0,1,10,1,0,11,3,2,8,0,Manchester,Manchester
E02001067,E02001076,13,0,0,0,6,0,1,4,1,0,1,0,Manchester,Manchester
E02001067,E02001077,16,0,0,0,7,0,0,8,1,0,0,0,Manchester,Manchester
E02001067,E02001078,19,0,0,0,8,0,0,9,0,0,2,0,Manchester,Manchester
E02001067,E02001082,14,0,0,1,6,0,0,7,0,0,0,0,Manchester,Manchester
E02001067,E02001085,12,0,0,0,7,0,0,5,0,0,0,0,Manchester,Manchester
E02001067,E02001086,11,0,0,0,7,0,0,3,0,0,1,0,Manchester,Manchester
E02001067,E02001089,24,0,0,0,8,0,0,10,1,3,1,1,Manchester,Manchester
E02001067,E02001188,14,0,0,1,4,0,0,5,0,0,4,0,Manchester,Manchester
E02001067,E02001189,13,0,0,0,5,0,0,6,1,0,1,0,Manchester,Manchester
E02001067,E02006902,178,0,2,8,116,0,0,37,4,3,8,0,Manchester,Manchester
E02001067,E02006912,126,0,0,4,70,0,5,33,9,0,5,0,Manchester,Manchester
E02001067,E02006913,13,0,1,0,5,0,0,3,1,2,1,0,Manchester,Manchester
E02001067,E02006914,36,0,0,1,21,0,0,11,2,0,0,1,Manchester,Manchester
E02001067,E02006915,12,0,0,0,8,0,0,1,1,1,1,0,Manchester,Manchester
E02001067,E02006917,83,0,0,7,51,0,0,19,1,4,1,0,Manchester,Manchester
E02001068,E02001055,13,0,0,0,2,0,0,8,1,0,1,1,Manchester,Manchester
E02001068,E02001057,12,0,0,0,5,0,0,5,1,1,0,0,Manchester,Manchester
E02001068,E02001059,12,0,0,0,2,0,0,8,0,1,1,0,Manchester,Manchester
E02001068,E02001061,17,0,0,0,2,1,0,8,0,0,6,0,Manchester,Manchester
E02001068,E02001062,114,0,0,0,38,0,1,32,4,17,22,0,Manchester,Manchester
E02001068,E02001063,177,0,0,0,26,2,0,44,8,11,85,1,Manchester,Manchester
E02001068,E02001064,21,0,0,0,6,0,0,8,0,1,6,0,Manchester,Manchester
E02001068,E02001066,102,0,2,0,33,0,0,23,12,9,23,0,Manchester,Manchester
E02001068,E02001068,83,0,0,1,21,0,0,25,2,2,32,0,Manchester,Manchester
E02001068,E02001069,105,0,0,0,18,1,0,31,2,3,50,0,Manchester,Manchester
E02001068,E02001070,36,0,0,0,13,0,0,9,2,3,9,0,Manchester,Manchester
E02001068,E02001072,29,0,0,0,7,0,0,2,0,1,19,0,Manchester,Manchester
E02001068,E02001073,30,0,0,0,13,1,0,7,1,4,4,0,Manchester,Manchester
E02001068,E02001074,27,0,0,0,3,0,0,9,2,1,12,0,Manchester,Manchester
E02001068,E02001075,11,0,0,0,1,0,0,7,3,0,0,0,Manchester,Manchester
