Area of residence,Area of workplace,All categories: Method of travel to work,Work mainly at or from home,"Underground, metro, light rail, tram",Train,"Bus, minibus or coach",Taxi,"Motorcycle, scooter or moped",Driving a car or van,Passenger in a car or van,Bicycle,On foot,Other method of travel to work,dist,slope,perc_cycle,prob_cycle,performance,cycle_added_weighted,potential_demand,cycle_fraction,dist2,distance_groups,distance_groups_comb
E02001073,E02001076,14,0,1,0,8,0,0,3,1,1,0,0,4626.858764083297,0.01485793648773797,0.07142857142857142,0.057165371245044255,1.2495076979800717,1,2,0.14285714285714285,4.6268587640832965,4-5 km,4-6 km
E02001073,E02001077,73,0,0,0,7,0,0,17,5,6,38,0,1144.4367469869303,0.02065898122358926,0.0821917808219178,0.04404713141213696,1.8659962223844226,3,9,0.1232876712328767,1.1444367469869303,1-2 km,0-2 km
E02001073,E02001079,28,0,0,0,6,0,0,14,1,2,5,0,3404.670888297775,0.01428760958857214,0.07142857142857142,0.06382377649620899,1.119153007701043,2,4,0.14285714285714285,3.404670888297775,3-4 km,2-4 km
E02001073,E02001080,12,0,0,0,5,0,0,4,0,3,0,0,4921.709985214537,0.02987540396715307,0.25,0.029882835612235727,8.366006601382763,0,3,0.25,4.9217099852145365,4-5 km,4-6 km
E02001073,E02001081,41,0,1,0,5,0,0,14,1,3,17,0,929.459329221766,0.02285347819694411,0.07317073170731707,0.03836722405606611,1.9071156047253384,1,4,0.0975609756097561,0.929459329221766,0-1 km,0-2 km
E02001073,E02001082,58,0,0,0,16,0,1,30,1,8,2,0,4704.899644661399,0.01340687747261377,0.13793103448275862,0.06016615066040964,2.292502228724425,3,11,0.1896551724137931,4.704899644661399,4-5 km,4-6 km
E02001073,E02001083,34,0,0,0,3,1,0,26,1,2,1,0,3349.4439361825057,0.01404962095461328,0.058823529411764705,0.06456682253042201,0.9110488499577127,2,4,0.11764705882352941,3.3494439361825057,3-4 km,2-4 km
E02001073,E02001085,11,0,0,0,2,0,0,7,1,1,0,0,5535.099232312924,0.01329937179496645,0.09090909090909091,0.05538643093625283,1.6413603363199731,1,2,0.18181818181818182,5.535099232312924,5-6 km,4-6 km
E02001073,E02001086,16,0,0,0,6,0,0,9,0,1,0,0,2759.9181171569794,0.01346973352946312,0.0625,0.06685774073427785,0.9348207000951853,1,2,0.125,2.7599181171569795,2-3 km,2-4 km
E02001073,E02001087,15,0,0,0,5,0,1,4,0,2,3,0,4968.426238658012,0.01580347305265856,0.13333333333333333,0.05318159173743016,2.5071331823167475,1,3,0.2,4.9684262386580125,4-5 km,4-6 km
E02001073,E02001089,53,0,0,0,13,0,1,33,2,4,0,0,6108.203913429725,0.01924270068393496,0.07547169811320754,0.04035868738980154,1.8700236056804687,2,6,0.11320754716981132,6.108203913429724,6-7 km,6-8 km
E02001073,E02001259,59,0,1,0,6,0,1,40,4,2,5,0,2045.703335603163,0.01782125932158903,0.03389830508474576,0.05558886975457992,0.6098038192610116,3,5,0.0847457627118644,2.045703335603163,2-3 km,2-4 km
E02001073,E02001262,38,0,0,0,1,0,1,13,2,4,17,0,1497.5641630708692,0.01118067974929802,0.10526315789473684,0.06620034884444667,1.5900695348611749,2,6,0.15789473684210525,1.4975641630708691,1-2 km,0-2 km
E02001073,E02006902,383,0,7,2,208,2,1,88,5,55,13,2,6656.6674643742435,0.0188908706545641,0.14360313315926893,0.03812408748698388,3.76672971407636,13,68,0.17754569190600522,6.656667464374244,6-7 km,6-8 km
E02001073,E02006912,290,0,3,0,164,0,0,64,10,38,11,0,5554.1797629536395,0.01417165746974292,0.1310344827586207,0.053318318956940065,2.457588410925789,13,51,0.17586206896551723,5.554179762953639,5-6 km,4-6 km
E02001073,E02006913,14,0,0,0,1,0,1,8,0,2,2,0,7965.141908550848,0.01097439660169878,0.14285714285714285,0.04459253108641522,3.2036114429185925,1,3,0.21428571428571427,7.965141908550848,7-8 km,6-8 km
E02001073,E02006914,158,0,5,0,80,0,1,36,6,29,1,0,4317.011468852722,0.01301885017955374,0.18354430379746836,0.0632469827245849,2.9020246641129077,8,37,0.23417721518987342,4.317011468852722,4-5 km,4-6 km
E02001073,E02006915,29,0,0,0,3,0,0,21,2,1,2,0,7941.983571649504,0.01830301436764527,0.034482758620689655,0.03271837131155652,1.0539265017910575,1,2,0.06896551724137931,7.941983571649503,7-8 km,6-8 km
E02001073,E02006917,166,0,7,2,83,1,0,45,4,23,1,0,4511.950445299994,0.01665862384278213,0.13855421686746988,0.053727732555933785,2.5788212209258345,8,31,0.18674698795180722,4.511950445299994,4-5 km,4-6 km
E02001074,E02001050,14,0,0,1,4,1,1,6,0,0,1,0,9512.544787269646,0.01502629767573214,0,0.030096160098313837,0,0,0,0,9.512544787269645,9-10 km,8-10 km
E02001074,E02001055,15,0,0,0,1,0,0,11,1,2,0,0,9228.12146971336,0.01855248080427482,0.13333333333333333,0.026915567660828005,4.953762633339593,0,2,0.13333333333333333,9.22812146971336,9-10 km,8-10 km
E02001074,E02001057,14,0,0,0,6,0,0,7,1,0,0,0,5634.876327744526,0.01696547917141334,0,0.047057119447723846,0,1,1,0.07142857142857142,5.634876327744526,5-6 km,4-6 km
E02001074,E02001059,24,0,0,0,6,0,0,14,1,1,2,0,6658.935213353629,0.0127899009209079,0.041666666666666664,0.04928026040774653,0.8455041901547448,1,2,0.08333333333333333,6.658935213353629,6-7 km,6-8 km
E02001074,E02001061,18,0,0,1,9,0,0,8,0,0,0,0,7211.094203276333,0.0172004360762718,0,0.037990848854818744,0,1,1,0.05555555555555555,7.211094203276334,7-8 km,6-8 km
E02001074,E02001062,185,0,0,0,61,2,1,67,8,30,16,0,3366.043171901625,0.0130134914726819,0.16216216216216217,0.067163185322828,2.4144501393540234,10,40,0.21621621621621623,3.3660431719016253,3-4 km,2-4 km
E02001074,E02001063,161,0,0,0,41,1,4,66,13,18,18,0,2618.876783603441,0.01861599764529977,0.11180124223602485,0.054985543164016666,2.0332843107966094,8,26,0.16149068322981366,2.618876783603441,2-3 km,2-4 km
E02001074,E02001064,36,0,0,0,7,0,0,20,3,3,2,1,4684.008057675343,0.01213044343015816,0.08333333333333333,0.06345982618934552,1.3131667440230783,2,5,0.1388888888888889,4.684008057675342,4-5 km,4-6 km
E02001074,E02001066,152,0,1,0,36,1,0,59,22,14,19,0,3398.4824272818205,0.01081887677437879,0.09210526315789473,0.07299963441596287,1.2617222523754725,10,24,0.15789473684210525,3.3984824272818206,3-4 km,2-4 km
E02001074,E02001067,14,0,0,0,1,0,0,6,1,2,4,0,4974.608095791578,0.01555942421182663,0.14285714285714285,0.053679118875230525,2.6613168369844886,1,3,0.21428571428571427,4.974608095791578,4-5 km,4-6 km
E02001074,E02001068,24,0,0,0,7,1,0,13,0,1,2,0,1886.4601799739207,0.017086366308179,0.041666666666666664,0.05639704771549123,0.7388093589023385,1,2,0.08333333333333333,1.8864601799739207,1-2 km,0-2 km
E02001074,E02001069,62,0,0,0,6,0,0,34,4,2,16,0,1063.9742373472825,0.01122599123176511,0.03225806451612903,0.05958391083440523,0.5413888424642047,4,6,0.0967741935483871,1.0639742373472825,1-2 km,0-2 km
E02001074,E02001070,51,0,0,0,10,0,0,26,0,6,9,0,1569.2163221577962,0.01149775577692841,0.11764705882352941,0.0662675937173443,1.775333194160293,3,9,0.17647058823529413,1.5692163221577962,1-2 km,0-2 km
E02001074,E02001071,23,0,0,0,4,0,0,12,5,0,2,0,4395.340302662731,0.01285908565917907,0,0.06323650816452049,0,1,1,0.043478260869565216,4.395340302662731,4-5 km,4-6 km
E02001074,E02001072,37,0,0,1,4,0,0,17,2,0,13,0,1480.2552001412746,0.01622806298450168,0,0.05521732261282134,0,2,2,0.05405405405405406,1.4802552001412745,1-2 km,0-2 km
E02001074,E02001073,83,0,0,0,27,3,0,32,5,2,14,0,3013.7475659667953,0.02025588690363546,0.024096385542168676,0.05135180206203527,0.4692412841336934,4,6,0.07228915662650602,3.013747565966795,3-4 km,2-4 km
E02001074,E02001074,119,0,0,0,21,2,0,38,5,2,51,0,0,0.01953163974616509,0.01680672268907563,0.013154580372396916,1.2776327494522162,2,4,0.03361344537815126,0,NA,NA
E02001074,E02001075,11,0,0,0,0,0,0,9,0,0,2,0,3966.894740943226,0.02268958849900884,0,0.04415827169653533,0,0,0,0,3.9668947409432262,3-4 km,2-4 km
E02001074,E02001076,51,0,0,0,5,0,1,22,3,5,15,0,2145.2374059187337,0.02037747382038179,0.09803921568627451,0.05084826512570158,1.9280739557959858,2,7,0.13725490196078433,2.1452374059187336,2-3 km,2-4 km
E02001074,E02001077,45,0,0,0,6,0,1,23,2,6,7,0,3322.55598733882,0.01970126675674815,0.13333333333333333,0.05185700253121275,2.571173165149296,2,8,0.17777777777777778,3.32255598733882,3-4 km,2-4 km
E02001074,E02001078,16,0,0,0,0,0,0,15,1,0,0,0,3416.703173059159,0.01834791310438252,0,0.05443500892742932,0,1,1,0.0625,3.416703173059159,3-4 km,2-4 km
E02001074,E02001079,56,0,0,0,7,0,0,25,6,2,16,0,1954.7730256118805,0.0150851955927257,0.03571428571428571,0.06104027547032335,0.585093783393054,3,5,0.08928571428571429,1.9547730256118805,1-2 km,0-2 km
E02001074,E02001080,23,0,0,0,9,0,0,3,1,5,5,0,2685.444103130798,0.02261927088042939,0.21739130434782608,0.0471666496176743,4.609004585018588,1,6,0.2608695652173913,2.685444103130798,2-3 km,2-4 km
E02001074,E02001081,20,0,0,0,1,0,0,12,0,4,3,0,3735.5491275615127,0.02987540396715307,0.2,0.03365013535393823,5.943512496944328,1,5,0.25,3.7355491275615127,3-4 km,2-4 km
E02001074,E02001082,44,0,1,0,13,0,0,15,4,5,6,0,2848.633772061345,0.0178819052872265,0.11363636363636363,0.056480443862442706,2.011959465352704,2,7,0.1590909090909091,2.848633772061345,2-3 km,2-4 km
E02001074,E02001083,58,0,0,0,14,2,0,33,4,1,4,0,2985.0756511028376,0.02133789683690688,0.017241379310344827,0.04927906407743537,0.34987229634175554,3,4,0.06896551724137931,2.9850756511028376,2-3 km,2-4 km
E02001074,E02001084,17,0,0,0,3,0,0,8,5,0,1,0,2902.9459926533514,0.01381716365369707,0,0.06592822744199195,0,1,1,0.058823529411764705,2.9029459926533514,2-3 km,2-4 km
E02001074,E02001085,16,0,0,0,3,2,0,7,0,2,2,0,3458.8089998999403,0.01420113360082617,0.125,0.06388104836999406,1.9567618752279976,1,3,0.1875,3.4588089998999405,3-4 km,2-4 km
E02001074,E02001086,25,0,0,0,6,1,2,14,0,0,2,0,3788.845383991971,0.01538145633988419,0,0.0598778752766336,0,1,1,0.04,3.7888453839919713,3-4 km,2-4 km
E02001074,E02001087,24,0,0,0,12,1,0,8,0,1,2,0,4216.567150283163,0.01332770514358517,0.041666666666666664,0.06298237143758638,0.6615607782878907,1,2,0.08333333333333333,4.216567150283163,4-5 km,4-6 km
E02001074,E02001089,68,0,0,0,19,0,0,40,3,2,4,0,5485.399357028973,0.01621726047941054,0.029411764705882353,0.04939522977356174,0.5954373497342182,3,5,0.07352941176470588,5.485399357028973,5-6 km,4-6 km
E02001074,E02001259,44,0,0,0,6,0,1,30,1,1,5,0,2658.6842120915767,0.01824467136969461,0.022727272727272728,0.05577311981590708,0.4074950944521248,2,3,0.06818181818181818,2.658684212091577,2-3 km,2-4 km
E02001074,E02001262,28,0,0,0,6,0,0,19,0,1,2,0,3062.2766191579813,0.02037040624003924,0.03571428571428571,0.05104732527167683,0.6996308920048643,1,2,0.07142857142857142,3.062276619157981,3-4 km,2-4 km
E02001074,E02006902,298,0,0,0,168,1,1,82,11,17,18,0,5591.9331948974595,0.01891342400470619,0.05704697986577181,0.04362101050127651,1.307786757120228,12,29,0.09731543624161074,5.591933194897459,5-6 km,4-6 km
E02001074,E02006912,176,0,0,1,96,0,0,53,6,13,7,0,4390.4323683178545,0.02040733772929055,0.07386363636363637,0.046679072493688446,1.5823715514832388,8,21,0.11931818181818182,4.390432368317854,4-5 km,4-6 km
E02001074,E02006913,18,0,1,0,7,0,0,3,1,5,1,0,7340.681211774182,0.01911465058206211,0.2777777777777778,0.03439067055605796,8.077125955569565,0,5,0.2777777777777778,7.340681211774182,7-8 km,6-8 km
E02001074,E02006914,106,0,0,1,52,0,0,19,6,21,7,0,3432.6936449124337,0.02104312949030054,0.19811320754716982,0.04891321484009749,4.050300275596748,4,25,0.2358490566037736,3.4326936449124337,3-4 km,2-4 km
E02001074,E02006915,34,0,0,0,4,0,0,22,5,2,1,0,7776.593270895715,0.01942895089759168,0.058823529411764705,0.03191385200172988,1.8431974118503838,1,3,0.08823529411764706,7.776593270895715,7-8 km,6-8 km
E02001074,E02006917,113,0,0,0,48,1,2,39,9,7,4,3,3891.0877467468263,0.0203144420420097,0.061946902654867256,0.04886646184503557,1.267677264036675,5,12,0.10619469026548672,3.8910877467468263,3-4 km,2-4 km
E02001075,E02001050,15,0,0,0,3,3,0,6,0,0,3,0,10359.929333280044,0.01838679849932048,0,0.023052468135285772,0,0,0,0,10.359929333280045,10-11 km,10-11 km
E02001075,E02001052,11,0,1,0,3,0,0,6,0,0,1,0,10028.7863834249,0.01521448157782526,0,0.027729155940844085,0,0,0,0,10.028786383424901,10-11 km,10-11 km
E02001075,E02001055,15,0,0,0,6,0,0,7,0,0,2,0,7764.826460222103,0.02286285535157877,0,0.027574935655878232,0,0,0,0,7.764826460222103,7-8 km,6-8 km
E02001075,E02001057,15,0,0,3,4,0,0,6,0,2,0,0,6181.967534391696,0.016707416966134273,0.13333333333333333,0.04446858657579948,2.998371290845018,1,3,0.2,6.181967534391696,6-7 km,6-8 km
E02001075,E02001059,29,0,0,1,5,0,1,12,3,6,1,0,5426.5093037091,0.01301618995936688,0.20689655172413793,0.05672393950495199,3.647429172405698,1,7,0.2413793103448276,5.4265093037091,5-6 km,4-6 km
E02001075,E02001061,19,0,0,0,4,1,0,10,1,3,0,0,4489.4910904923045,0.01343616261987704,0.15789473684210525,0.06129255623952202,2.5760834027720523,1,4,0.21052631578947367,4.489491090492304,4-5 km,4-6 km
E02001075,E02001062,125,0,0,2,63,0,0,38,4,16,2,0,4489.7127632187085,0.01615464807291394,0.128,0.054944471605490666,2.329624733113437,6,22,0.176,4.489712763218709,4-5 km,4-6 km
E02001075,E02001063,61,0,0,2,27,0,1,21,1,6,3,0,5191.628055445254,0.013651654271050251,0.09836065573770492,0.056708723495793395,1.7344889758451576,3,9,0.14754098360655737,5.191628055445254,5-6 km,4-6 km
E02001075,E02001064,53,0,0,0,12,0,0,22,6,6,7,0,2521.453549331365,0.01279926020426566,0.11320754716981132,0.06838496821631695,1.655444904378847,3,9,0.16981132075471697,2.521453549331365,2-3 km,2-4 km
E02001075,E02001066,109,0,0,0,39,0,0,43,5,8,14,0,2780.650846615923,0.01287418786714454,0.07339449541284404,0.06837924289043279,1.0733446629476056,7,15,0.13761467889908258,2.780650846615923,2-3 km,2-4 km
E02001075,E02001067,18,0,0,0,2,0,0,8,4,1,3,0,1939.9479878829952,0.01348634011399242,0.05555555555555555,0.06461610261101973,0.85977880606623,1,2,0.1111111111111111,1.9399479878829953,1-2 km,0-2 km
E02001075,E02001069,22,0,0,1,4,0,0,12,0,1,4,0,4059.7989543899625,0.01140659708039855,0.045454545454545456,0.0687598534509684,0.6610622794151009,1,2,0.09090909090909091,4.059798954389962,4-5 km,4-6 km
E02001075,E02001070,44,0,0,0,14,2,2,12,4,4,6,0,3003.8688897907455,0.0137167934396532,0.09090909090909091,0.06608067535452912,1.3757288408654267,3,7,0.1590909090909091,3.0038688897907453,3-4 km,2-4 km
E02001075,E02001071,46,0,0,1,9,0,1,11,1,4,19,0,1005.9360508984736,0.01383971758381983,0.08695652173913043,0.053515276959784266,1.6248915576850445,2,6,0.13043478260869565,1.0059360508984736,1-2 km,0-2 km
E02001075,E02001075,199,0,0,5,23,2,0,67,2,7,93,0,0,0.0132936505259485,0.035175879396984924,0.015392499027927727,2.285261108879252,3,10,0.05025125628140704,0,NA,NA
E02001075,E02001076,26,0,0,0,5,0,0,12,0,0,9,0,2129.5990525070943,0.01276720454338279,0,0.06732222452386215,0,2,2,0.07692307692307693,2.1295990525070945,2-3 km,2-4 km
E02001075,E02001077,12,0,0,0,2,0,0,9,0,1,0,0,5708.478306594392,0.01088169773810141,0.08333333333333333,0.059958323241622286,1.3898542992523917,1,2,0.16666666666666666,5.708478306594392,5-6 km,4-6 km
E02001075,E02001078,28,0,0,2,4,0,2,8,1,1,10,0,1611.8870339371724,0.01452129149118052,0.03571428571428571,0.05990941894524153,0.5961380754991018,2,3,0.10714285714285714,1.6118870339371725,1-2 km,0-2 km
E02001075,E02001080,20,0,0,1,2,0,0,9,2,2,4,0,2209.5609669379046,0.01301079004466357,0.1,0.06704655624008865,1.4915009153029062,1,3,0.15,2.2095609669379046,2-3 km,2-4 km
E02001075,E02001082,35,0,0,0,7,0,0,18,6,1,3,0,3747.548203600723,0.01294829147147001,0.02857142857142857,0.0660561820874618,0.43253224253255385,2,3,0.08571428571428572,3.747548203600723,3-4 km,2-4 km
E02001075,E02001083,28,0,0,1,7,0,0,15,4,1,0,0,4963.793988235179,0.01042577693156481,0.03571428571428571,0.06616272425299483,0.5397946671258647,2,3,0.10714285714285714,4.963793988235179,4-5 km,4-6 km
E02001075,E02001085,14,0,0,0,4,0,0,6,1,3,0,0,2208.082410168651,0.01178773656173829,0.21428571428571427,0.07012325461444854,3.0558438204829383,1,4,0.2857142857142857,2.208082410168651,2-3 km,2-4 km
E02001075,E02001087,15,0,0,1,3,0,0,9,0,2,0,0,4920.383165995115,0.01266228694733047,0.13333333333333333,0.06071597730063828,2.1960172472086956,1,3,0.2,4.920383165995115,4-5 km,4-6 km
E02001075,E02001089,44,0,0,0,10,2,0,22,1,5,4,0,4988.637458842912,0.01385073365537562,0.11363636363636363,0.057462198433003125,1.9775846858497004,2,7,0.1590909090909091,4.988637458842912,4-5 km,4-6 km
E02001075,E02001189,11,0,0,0,3,0,0,4,0,2,2,0,3373.583616218516,0.01344479067951344,0.18181818181818182,0.06603165616221711,2.7535002510237963,1,3,0.2727272727272727,3.373583616218516,3-4 km,2-4 km
E02001075,E02001259,13,0,0,0,2,0,0,9,0,2,0,0,6384.159489984869,0.01146943057645041,0.15384615384615385,0.053934728698434076,2.8524506854638276,1,3,0.23076923076923078,6.384159489984869,6-7 km,6-8 km
E02001075,E02006902,228,0,2,27,132,0,0,35,8,15,9,0,6867.095017759376,0.01093269526067082,0.06578947368421052,0.05183531582824138,1.2692017523768326,11,26,0.11403508771929824,6.867095017759376,6-7 km,6-8 km
E02001075,E02006912,184,0,0,51,76,0,2,32,2,14,7,0,5583.311391195869,0.01264269963491204,0.07608695652173914,0.05658779898723045,1.3445823637513954,10,24,0.13043478260869565,5.583311391195869,5-6 km,4-6 km
E02001075,E02006913,12,0,1,1,6,0,0,4,0,0,0,0,8738.252976197628,0.01230631480375349,0,0.03778771903562623,0,0,0,0,8.738252976197627,8-9 km,8-10 km
E02001075,E02006914,53,0,0,5,26,1,0,7,1,9,4,0,5588.426613898593,0.0184634603534979,0.16981132075471697,0.04446375867391544,3.819095052221403,2,11,0.20754716981132076,5.588426613898593,5-6 km,4-6 km
E02001075,E02006915,20,0,0,0,8,1,0,10,0,0,1,0,9174.165035319158,0.0131767362096147,0,0.034209815521037544,0,1,1,0.05,9.174165035319158,9-10 km,8-10 km
E02001075,E02006917,89,0,0,16,42,0,0,16,5,5,5,0,6341.49133379376,0.01406398188205487,0.056179775280898875,0.04867073855403659,1.1542823665707351,4,9,0.10112359550561797,6.341491333793759,6-7 km,6-8 km
E02001076,E02001059,19,0,0,0,7,1,0,5,1,3,2,0,6206.62205338646,0.01194008909034712,0.15789473684210525,0.054076925344388786,2.9198172018204245,1,4,0.21052631578947367,6.20662205338646,6-7 km,6-8 km
E02001076,E02001062,216,0,0,0,120,1,2,38,7,18,29,1,4142.413553737109,0.01222740117935023,0.08333333333333333,0.06616837649060155,1.2594132991183464,13,31,0.14351851851851852,4.142413553737109,4-5 km,4-6 km
E02001076,E02001063,112,0,0,0,64,0,2,27,2,12,5,0,3813.8813492037266,0.01119821693952822,0.10714285714285714,0.07045344042641466,1.5207611792182507,7,19,0.16964285714285715,3.8138813492037267,3-4 km,2-4 km
E02001076,E02001064,21,0,0,1,4,0,0,10,2,1,3,0,3786.926725840732,0.01816278923235484,0.047619047619047616,0.0536416384629131,0.8877254495492453,1,2,0.09523809523809523,3.786926725840732,3-4 km,2-4 km
E02001076,E02001066,82,0,0,0,36,2,1,25,3,6,9,0,2706.13798936731,0.03044756388690527,0.07317073170731707,0.03481094851393852,2.1019459345676563,3,9,0.10975609756097561,2.7061379893673103,2-3 km,2-4 km
E02001076,E02001069,20,0,0,0,3,0,0,10,1,1,5,0,2394.1886586956625,0.0300691576634095,0.05,0.035443704116198106,1.4106877722509126,1,2,0.1,2.3941886586956627,2-3 km,2-4 km
E02001076,E02001070,47,0,0,0,6,0,0,16,0,0,25,0,1687.3406326115037,0.02045598832033268,0,0.048859731145146405,0,2,2,0.0425531914893617,1.6873406326115037,1-2 km,0-2 km
E02001076,E02001071,14,0,0,0,5,0,0,4,1,0,4,0,2767.406676895402,0.02358001748186711,0,0.0454022095897586,0,1,1,0.07142857142857142,2.767406676895402,2-3 km,2-4 km
E02001076,E02001073,21,0,0,0,5,3,0,6,5,0,2,0,4626.858764083296,0.02404478129450217,0,0.03930708489358478,0,1,1,0.047619047619047616,4.626858764083296,4-5 km,4-6 km
E02001076,E02001074,20,0,0,1,2,0,0,5,1,2,9,0,2189.2339686605733,0.01288558223804315,0.1,0.06727842966518802,1.486360494703151,1,3,0.15,2.1892339686605733,2-3 km,2-4 km
E02001076,E02001075,23,0,0,2,2,0,0,11,1,1,6,0,2056.5214531222887,0.02331922617453091,0.043478260869565216,0.0453512457402972,0.9587004758048415,1,2,0.08695652173913043,2.0565214531222886,2-3 km,2-4 km
E02001076,E02001076,119,0,0,0,22,0,0,19,2,4,71,1,0,0.01269160697197422,0.03361344537815126,0.015627371417371586,2.150934055409096,2,6,0.05042016806722689,0,NA,NA
E02001076,E02001077,11,0,0,0,6,0,0,4,0,0,1,0,3785.5036507932455,0.016707416966134273,0,0.05683342127852019,0,1,1,0.09090909090909091,3.7855036507932454,3-4 km,2-4 km
E02001076,E02001079,13,0,0,0,4,0,0,4,0,2,3,0,1605.9981972479688,0.01681801628920925,0.15384615384615385,0.05513493386630388,2.790357094092355,1,3,0.23076923076923078,1.6059981972479689,1-2 km,0-2 km
E02001076,E02001080,42,0,0,0,9,0,0,7,2,2,22,0,768.1251562981885,0.01746495868979617,0.047619047619047616,0.04326101804517079,1.1007380263064177,2,4,0.09523809523809523,0.7681251562981884,0-1 km,0-2 km
E02001076,E02001082,42,0,0,0,12,2,0,11,1,4,12,0,1791.3726490147897,0.01733036712096138,0.09523809523809523,0.05537592694647539,1.7198465197729214,2,6,0.14285714285714285,1.7913726490147897,1-2 km,0-2 km
E02001076,E02001083,30,0,0,0,12,0,0,13,0,3,2,0,3007.618433649244,0.01441275182926984,0.1,0.06434031141043772,1.5542355610013,2,5,0.16666666666666666,3.007618433649244,3-4 km,2-4 km
E02001076,E02001084,14,0,0,0,3,1,0,7,2,0,1,0,1759.9878720682505,0.01735395829843729,0,0.05513989998578168,0,1,1,0.07142857142857142,1.7599878720682505,1-2 km,0-2 km
E02001076,E02001086,19,0,0,0,10,0,0,6,1,0,2,0,4025.1583955838746,0.01318907900080786,0,0.06425011624776727,0,1,1,0.05263157894736842,4.025158395583874,4-5 km,4-6 km
E02001076,E02001087,29,0,0,0,12,0,0,7,2,5,3,0,3368.9864507906927,0.01926750452395746,0.1724137931034483,0.05262973636851239,3.27597675763014,1,6,0.20689655172413793,3.368986450790693,3-4 km,2-4 km
E02001076,E02001089,61,0,0,0,34,0,0,19,0,2,6,0,3779.392614225288,0.02294368245027625,0.03278688524590164,0.044346784726374114,0.7393294789735338,3,5,0.08196721311475409,3.779392614225288,3-4 km,2-4 km
E02001076,E02001262,12,0,0,0,6,0,0,6,0,0,0,0,4966.778956547128,0.02029036131661967,0,0.04425407474358255,0,1,1,0.08333333333333333,4.966778956547127,4-5 km,4-6 km
E02001076,E02006902,418,0,2,6,333,0,1,40,9,11,16,0,6382.733952630993,0.02263523420255115,0.02631578947368421,0.03373921741744898,0.7799762854035381,14,25,0.05980861244019139,6.382733952630994,6-7 km,6-8 km
E02001076,E02006912,192,0,0,7,136,1,0,22,7,10,9,0,5181.233126051388,0.02161386778957487,0.052083333333333336,0.040910638712071394,1.2730999801761893,7,17,0.08854166666666667,5.181233126051389,5-6 km,4-6 km
E02001076,E02006913,23,0,0,0,15,0,0,6,1,0,1,0,8131.481969507717,0.02445753974425273,0,0.024415071049845406,0,1,1,0.043478260869565216,8.131481969507716,8-9 km,8-10 km
E02001076,E02006914,74,0,0,1,55,1,0,7,2,7,1,0,4588.36674976274,0.01329108896010572,0.0945945945945946,0.06110552746475025,1.5480529915916867,4,11,0.14864864864864866,4.5883667497627405,4-5 km,4-6 km
E02001076,E02006917,128,0,1,4,86,0,1,23,3,2,8,0,5307.639325223786,0.01421258769986899,0.015625,0.0547284276920774,0.2855006193109017,7,9,0.0703125,5.307639325223786,5-6 km,4-6 km
E02001077,E02001050,11,0,1,0,0,0,0,10,0,0,0,0,11150.250741670432,0.02363836118251726,0,0.016409874714437236,0,0,0,0,11.150250741670432,11-12 km,11-12 km
E02001077,E02001052,14,0,0,0,2,0,0,8,3,0,1,0,9973.80157092295,0.01254373972617322,0,0.03136483108539348,0,0,0,0,9.97380157092295,9-10 km,8-10 km
E02001077,E02001055,15,0,0,0,1,0,0,12,0,1,1,0,11407.753372713109,0.01414644383466574,0.06666666666666667,0.023926839126435853,2.786271363065638,0,1,0.06666666666666667,11.407753372713108,11-12 km,11-12 km
E02001077,E02001057,16,0,0,1,3,0,0,8,2,2,0,0,7814.508230744271,0.0178819052872265,0.125,0.03392165719445404,3.684961477071841,0,2,0.125,7.814508230744271,7-8 km,6-8 km
E02001077,E02001059,20,0,0,0,2,0,0,12,0,5,0,1,9271.080798608156,0.01547949434337577,0.25,0.030552001631762384,8.18276992169625,0,5,0.25,9.271080798608157,9-10 km,8-10 km
E02001077,E02001062,172,0,0,0,50,0,0,80,3,38,1,0,5978.188757156154,0.01534476778258179,0.22093023255813954,0.04828691176606911,4.575364720536668,6,44,0.2558139534883721,5.978188757156154,5-6 km,4-6 km
E02001077,E02001063,105,0,0,1,28,0,0,59,2,13,2,0,4722.903115260866,0.01591003426418404,0.12380952380952381,0.054280488336860555,2.28092133293222,5,18,0.17142857142857143,4.722903115260866,4-5 km,4-6 km
E02001077,E02001064,25,0,0,0,5,0,0,17,0,2,1,0,7295.628547902412,0.01543196311791672,0.08,0.04048343319501011,1.9761169862901007,1,3,0.12,7.295628547902412,7-8 km,6-8 km
E02001077,E02001066,77,0,0,0,22,0,2,38,2,12,0,1,6146.229550735838,0.01473700563348373,0.15584415584415584,0.04850284600745357,3.2130930176799692,3,15,0.19480519480519481,6.146229550735837,6-7 km,6-8 km
E02001077,E02001068,16,0,0,0,1,0,1,13,0,1,0,0,3961.250756311387,0.01338636354893858,0.0625,0.06403934763690855,0.975962471609855,1,2,0.125,3.961250756311387,3-4 km,2-4 km
E02001077,E02001069,25,0,0,1,4,0,0,14,2,3,1,0,3776.8912755965584,0.01274471120521016,0.12,0.06646762143210458,1.8053903150811217,1,4,0.16,3.7768912755965585,3-4 km,2-4 km
E02001077,E02001070,28,0,0,1,5,0,0,19,0,3,0,0,4316.963445611812,0.01323312704282367,0.10714285714285714,0.06270945500971072,1.7085598515609137,2,5,0.17857142857142858,4.316963445611812,4-5 km,4-6 km
